,P(p)>,Success rate,Quantity,no_outcome
0,0.01,0.844,30588.0,0.031228545087192767
1,0.02,0.844,30588.0,0.031228545087192767
2,0.03,0.844,30588.0,0.031228545087192767
3,0.04,0.844,30588.0,0.031228545087192767
4,0.05,0.844,30588.0,0.031228545087192767
5,0.06,0.844,30588.0,0.031228545087192767
6,0.07,0.844,30588.0,0.031228545087192767
7,0.08,0.844,30588.0,0.031228545087192767
8,0.09,0.844,30588.0,0.031228545087192767
9,0.1,0.844,30588.0,0.031228545087192767
10,0.11,0.844,30588.0,0.031228545087192767
11,0.12,0.844,30588.0,0.031228545087192767
12,0.13,0.844,30588.0,0.031228545087192767
13,0.14,0.844,30588.0,0.031228545087192767
14,0.15,0.844,30588.0,0.031228545087192767
15,0.16,0.844,30588.0,0.031228545087192767
16,0.17,0.844,30588.0,0.031228545087192767
17,0.18,0.844,30588.0,0.031228545087192767
18,0.19,0.844,30588.0,0.031228545087192767
19,0.2,0.844,30588.0,0.031228545087192767
20,0.21,0.844,30588.0,0.031228545087192767
21,0.22,0.844,30588.0,0.031228545087192767
22,0.23,0.844,30588.0,0.031228545087192767
23,0.24,0.844,30588.0,0.031228545087192767
24,0.25,0.844,30588.0,0.031228545087192767
25,0.26,0.844,30588.0,0.031228545087192767
26,0.27,0.844,30588.0,0.031228545087192767
27,0.28,0.844,30588.0,0.031228545087192767
28,0.29,0.844,30588.0,0.031228545087192767
29,0.3,0.844,30588.0,0.031228545087192767
30,0.31,0.844,30588.0,0.031228545087192767
31,0.32,0.844,30588.0,0.031228545087192767
32,0.33,0.844,30588.0,0.031228545087192767
33,0.34,0.844,30588.0,0.031228545087192767
34,0.35,0.844,30588.0,0.031228545087192767
35,0.36,0.844,30588.0,0.031228545087192767
36,0.37,0.844,30588.0,0.031228545087192767
37,0.38,0.844,30588.0,0.031228545087192767
38,0.39,0.844,30588.0,0.031228545087192767
39,0.4,0.844,30588.0,0.031228545087192767
40,0.41,0.844,30588.0,0.031228545087192767
41,0.42,0.844,30588.0,0.031228545087192767
42,0.43,0.844,30588.0,0.031228545087192767
43,0.44,0.844,30588.0,0.031228545087192767
44,0.45,0.844,30588.0,0.031228545087192767
45,0.46,0.844,30588.0,0.031228545087192767
46,0.47,0.844,30588.0,0.031228545087192767
47,0.48,0.844,30588.0,0.031228545087192767
48,0.49,0.844,30588.0,0.031228545087192767
49,0.5,0.844,30588.0,0.031228545087192767
50,0.51,0.844,30588.0,0.031228545087192767
51,0.52,0.844,30588.0,0.031228545087192767
52,0.53,0.844,30588.0,0.031228545087192767
53,0.54,0.844,30588.0,0.031228545087192767
54,0.55,0.844,30588.0,0.031228545087192767
55,0.56,0.844,30588.0,0.031228545087192767
56,0.57,0.844,30588.0,0.031228545087192767
57,0.58,0.844,30588.0,0.031228545087192767
58,0.59,0.844,30588.0,0.031228545087192767
59,0.6,0.844,30588.0,0.031228545087192767
60,0.61,0.844,30588.0,0.031228545087192767
61,0.62,0.844,30588.0,0.031228545087192767
62,0.63,0.844,30588.0,0.031228545087192767
63,0.64,0.844,30588.0,0.031228545087192767
64,0.65,0.844,30588.0,0.031228545087192767
65,0.66,0.844,30588.0,0.031228545087192767
66,0.67,0.844,30588.0,0.031228545087192767
67,0.68,0.844,30588.0,0.031228545087192767
68,0.69,0.844,30588.0,0.031228545087192767
69,0.7,0.844,30588.0,0.031228545087192767
70,0.71,0.844,30588.0,0.031228545087192767
71,0.72,0.844,30588.0,0.031228545087192767
72,0.73,0.844,30586.0,0.031228545087192767
73,0.74,0.844,30564.0,0.031228545087192767
74,0.75,0.845,30503.0,0.031228545087192767
75,0.76,0.845,30393.0,0.031228545087192767
76,0.77,0.846,30229.0,0.031228545087192767
77,0.78,0.848,29936.0,0.031228545087192767
78,0.79,0.849,29498.0,0.031228545087192767
79,0.8,0.852,28730.0,0.031228545087192767
80,0.81,0.855,27418.0,0.031228545087192767
81,0.82,0.859,25114.0,0.031228545087192767
82,0.83,0.864,21367.0,0.031228545087192767
83,0.84,0.87,16607.0,0.031228545087192767
84,0.85,0.88,12129.0,0.031228545087192767
85,0.86,0.885,8342.0,0.031228545087192767
86,0.87,0.897,5743.0,0.031228545087192767
87,0.88,0.908,3719.0,0.031228545087192767
88,0.89,0.923,2223.0,0.031228545087192767
89,0.9,0.934,1113.0,0.031228545087192767
90,0.91,0.944,557.0,0.031228545087192767
91,0.92,0.948,252.0,0.031228545087192767
92,0.93,0.949,59.0,0.031228545087192767
