,P(p)>,Success rate,Quantity,no_outcome
0,0.01,0.55,26234.0,0.20235572158267898
1,0.02,0.55,26234.0,0.20235572158267898
2,0.03,0.55,26234.0,0.20235572158267898
3,0.04,0.55,26234.0,0.20235572158267898
4,0.05,0.55,26234.0,0.20235572158267898
5,0.06,0.55,26234.0,0.20235572158267898
6,0.07,0.55,26234.0,0.20235572158267898
7,0.08,0.55,26234.0,0.20235572158267898
8,0.09,0.55,26234.0,0.20235572158267898
9,0.1,0.55,26234.0,0.20235572158267898
10,0.11,0.55,26234.0,0.20235572158267898
11,0.12,0.55,26234.0,0.20235572158267898
12,0.13,0.55,26234.0,0.20235572158267898
13,0.14,0.55,26234.0,0.20235572158267898
14,0.15,0.55,26234.0,0.20235572158267898
15,0.16,0.55,26234.0,0.20235572158267898
16,0.17,0.55,26234.0,0.20235572158267898
17,0.18,0.55,26234.0,0.20235572158267898
18,0.19,0.55,26234.0,0.20235572158267898
19,0.2,0.55,26234.0,0.20235572158267898
20,0.21,0.55,26234.0,0.20235572158267898
21,0.22,0.55,26234.0,0.20235572158267898
22,0.23,0.55,26234.0,0.20235572158267898
23,0.24,0.55,26234.0,0.20235572158267898
24,0.25,0.55,26234.0,0.20235572158267898
25,0.26,0.55,26234.0,0.20235572158267898
26,0.27,0.55,26234.0,0.20235572158267898
27,0.28,0.55,26234.0,0.20235572158267898
28,0.29,0.55,26234.0,0.20235572158267898
29,0.3,0.55,26234.0,0.20235572158267898
30,0.31,0.55,26234.0,0.20235572158267898
31,0.32,0.55,26234.0,0.20235572158267898
32,0.33,0.55,26234.0,0.20235572158267898
33,0.34,0.55,26234.0,0.20235572158267898
34,0.35,0.55,26234.0,0.20235572158267898
35,0.36,0.55,26234.0,0.20235572158267898
36,0.37,0.55,26234.0,0.20235572158267898
37,0.38,0.55,26234.0,0.20235572158267898
38,0.39,0.55,26234.0,0.20235572158267898
39,0.4,0.55,26234.0,0.20235572158267898
40,0.41,0.55,26221.0,0.20235572158267898
41,0.42,0.55,26193.0,0.20235572158267898
42,0.43,0.551,26137.0,0.20235572158267898
43,0.44,0.551,26041.0,0.20235572158267898
44,0.45,0.551,25950.0,0.20235572158267898
45,0.46,0.552,25799.0,0.20235572158267898
46,0.47,0.553,25483.0,0.20235572158267898
47,0.48,0.555,24894.0,0.20235572158267898
48,0.49,0.559,24053.0,0.20235572158267898
49,0.5,0.565,22769.0,0.20235572158267898
50,0.51,0.573,21000.0,0.20235572158267898
51,0.52,0.581,19051.0,0.20235572158267898
52,0.53,0.587,16904.0,0.20235572158267898
53,0.54,0.595,14596.0,0.20235572158267898
54,0.55,0.605,12085.0,0.20235572158267898
55,0.56,0.611,9556.0,0.20235572158267898
56,0.57,0.617,7589.0,0.20235572158267898
57,0.58,0.626,6157.0,0.20235572158267898
58,0.59,0.633,5045.0,0.20235572158267898
59,0.6,0.643,4094.0,0.20235572158267898
60,0.61,0.652,3220.0,0.20235572158267898
61,0.62,0.661,2490.0,0.20235572158267898
62,0.63,0.674,1864.0,0.20235572158267898
63,0.64,0.678,1378.0,0.20235572158267898
64,0.65,0.687,1033.0,0.20235572158267898
65,0.66,0.707,734.0,0.20235572158267898
66,0.67,0.713,523.0,0.20235572158267898
67,0.68,0.735,377.0,0.20235572158267898
68,0.69,0.741,266.0,0.20235572158267898
69,0.7,0.746,173.0,0.20235572158267898
70,0.71,0.793,87.0,0.20235572158267898
71,0.72,0.929,42.0,0.20235572158267898
72,0.73,0.947,19.0,0.20235572158267898
73,0.74,1.0,5.0,0.20235572158267898
