,P(p)>,Success rate,Quantity,no_outcome
0,0.01,0.463,23806.0,0.32499642944156465
1,0.02,0.463,23806.0,0.32499642944156465
2,0.03,0.463,23806.0,0.32499642944156465
3,0.04,0.463,23806.0,0.32499642944156465
4,0.05,0.463,23806.0,0.32499642944156465
5,0.06,0.463,23806.0,0.32499642944156465
6,0.07,0.463,23806.0,0.32499642944156465
7,0.08,0.463,23806.0,0.32499642944156465
8,0.09,0.463,23806.0,0.32499642944156465
9,0.1,0.463,23806.0,0.32499642944156465
10,0.11,0.463,23806.0,0.32499642944156465
11,0.12,0.463,23806.0,0.32499642944156465
12,0.13,0.463,23806.0,0.32499642944156465
13,0.14,0.463,23806.0,0.32499642944156465
14,0.15,0.463,23806.0,0.32499642944156465
15,0.16,0.463,23806.0,0.32499642944156465
16,0.17,0.463,23806.0,0.32499642944156465
17,0.18,0.463,23806.0,0.32499642944156465
18,0.19,0.463,23806.0,0.32499642944156465
19,0.2,0.463,23806.0,0.32499642944156465
20,0.21,0.463,23806.0,0.32499642944156465
21,0.22,0.463,23806.0,0.32499642944156465
22,0.23,0.463,23806.0,0.32499642944156465
23,0.24,0.463,23806.0,0.32499642944156465
24,0.25,0.463,23806.0,0.32499642944156465
25,0.26,0.463,23806.0,0.32499642944156465
26,0.27,0.463,23806.0,0.32499642944156465
27,0.28,0.463,23806.0,0.32499642944156465
28,0.29,0.463,23806.0,0.32499642944156465
29,0.3,0.463,23806.0,0.32499642944156465
30,0.31,0.463,23805.0,0.32499642944156465
31,0.32,0.463,23796.0,0.32499642944156465
32,0.33,0.463,23765.0,0.32499642944156465
33,0.34,0.464,23695.0,0.32499642944156465
34,0.35,0.465,23589.0,0.32499642944156465
35,0.36,0.466,23432.0,0.32499642944156465
36,0.37,0.467,23183.0,0.32499642944156465
37,0.38,0.469,22742.0,0.32499642944156465
38,0.39,0.472,22121.0,0.32499642944156465
39,0.4,0.476,21271.0,0.32499642944156465
40,0.41,0.482,20168.0,0.32499642944156465
41,0.42,0.488,18839.0,0.32499642944156465
42,0.43,0.493,17438.0,0.32499642944156465
43,0.44,0.501,15856.0,0.32499642944156465
44,0.45,0.507,14060.0,0.32499642944156465
45,0.46,0.517,12044.0,0.32499642944156465
46,0.47,0.524,9939.0,0.32499642944156465
47,0.48,0.539,8069.0,0.32499642944156465
48,0.49,0.558,6434.0,0.32499642944156465
49,0.5,0.579,5113.0,0.32499642944156465
50,0.51,0.587,4117.0,0.32499642944156465
51,0.52,0.6,3279.0,0.32499642944156465
52,0.53,0.619,2523.0,0.32499642944156465
53,0.54,0.629,1985.0,0.32499642944156465
54,0.55,0.644,1550.0,0.32499642944156465
55,0.56,0.667,1209.0,0.32499642944156465
56,0.57,0.687,933.0,0.32499642944156465
57,0.58,0.689,717.0,0.32499642944156465
58,0.59,0.69,542.0,0.32499642944156465
59,0.6,0.689,425.0,0.32499642944156465
60,0.61,0.693,335.0,0.32499642944156465
61,0.62,0.693,228.0,0.32499642944156465
62,0.63,0.77,139.0,0.32499642944156465
63,0.64,0.784,88.0,0.32499642944156465
64,0.65,0.854,48.0,0.32499642944156465
65,0.66,0.897,29.0,0.32499642944156465
66,0.67,0.846,13.0,0.32499642944156465
67,0.68,0.5,2.0,0.32499642944156465
