,P(p)>,Success rate,Quantity,no_outcome
0,0.01,0.426,22781.0,0.3846255146923259
1,0.02,0.426,22781.0,0.3846255146923259
2,0.03,0.426,22781.0,0.3846255146923259
3,0.04,0.426,22781.0,0.3846255146923259
4,0.05,0.426,22781.0,0.3846255146923259
5,0.06,0.426,22781.0,0.3846255146923259
6,0.07,0.426,22781.0,0.3846255146923259
7,0.08,0.426,22781.0,0.3846255146923259
8,0.09,0.426,22781.0,0.3846255146923259
9,0.1,0.426,22781.0,0.3846255146923259
10,0.11,0.426,22781.0,0.3846255146923259
11,0.12,0.426,22781.0,0.3846255146923259
12,0.13,0.426,22781.0,0.3846255146923259
13,0.14,0.426,22781.0,0.3846255146923259
14,0.15,0.426,22781.0,0.3846255146923259
15,0.16,0.426,22781.0,0.3846255146923259
16,0.17,0.426,22781.0,0.3846255146923259
17,0.18,0.426,22781.0,0.3846255146923259
18,0.19,0.426,22781.0,0.3846255146923259
19,0.2,0.426,22781.0,0.3846255146923259
20,0.21,0.426,22781.0,0.3846255146923259
21,0.22,0.426,22781.0,0.3846255146923259
22,0.23,0.426,22781.0,0.3846255146923259
23,0.24,0.426,22781.0,0.3846255146923259
24,0.25,0.426,22781.0,0.3846255146923259
25,0.26,0.426,22781.0,0.3846255146923259
26,0.27,0.426,22781.0,0.3846255146923259
27,0.28,0.426,22775.0,0.3846255146923259
28,0.29,0.426,22750.0,0.3846255146923259
29,0.3,0.427,22683.0,0.3846255146923259
30,0.31,0.428,22568.0,0.3846255146923259
31,0.32,0.429,22389.0,0.3846255146923259
32,0.33,0.431,22105.0,0.3846255146923259
33,0.34,0.432,21743.0,0.3846255146923259
34,0.35,0.435,21224.0,0.3846255146923259
35,0.36,0.439,20492.0,0.3846255146923259
36,0.37,0.444,19454.0,0.3846255146923259
37,0.38,0.45,18159.0,0.3846255146923259
38,0.39,0.456,16756.0,0.3846255146923259
39,0.4,0.465,15119.0,0.3846255146923259
40,0.41,0.473,13417.0,0.3846255146923259
41,0.42,0.481,11590.0,0.3846255146923259
42,0.43,0.49,9727.0,0.3846255146923259
43,0.44,0.503,8063.0,0.3846255146923259
44,0.45,0.513,6493.0,0.3846255146923259
45,0.46,0.53,5130.0,0.3846255146923259
46,0.47,0.54,4096.0,0.3846255146923259
47,0.48,0.549,3252.0,0.3846255146923259
48,0.49,0.553,2655.0,0.3846255146923259
49,0.5,0.563,2133.0,0.3846255146923259
50,0.51,0.572,1702.0,0.3846255146923259
51,0.52,0.576,1388.0,0.3846255146923259
52,0.53,0.599,1093.0,0.3846255146923259
53,0.54,0.613,871.0,0.3846255146923259
54,0.55,0.62,685.0,0.3846255146923259
55,0.56,0.63,532.0,0.3846255146923259
56,0.57,0.642,413.0,0.3846255146923259
57,0.58,0.653,294.0,0.3846255146923259
58,0.59,0.652,210.0,0.3846255146923259
59,0.6,0.641,153.0,0.3846255146923259
60,0.61,0.684,114.0,0.3846255146923259
61,0.62,0.667,93.0,0.3846255146923259
62,0.63,0.662,65.0,0.3846255146923259
63,0.64,0.615,39.0,0.3846255146923259
64,0.65,0.737,19.0,0.3846255146923259
65,0.66,0.75,8.0,0.3846255146923259
66,0.67,1.0,3.0,0.3846255146923259
