,P(p)>,Success rate,Quantity,no_outcome
0,0.01,0.633,24034.0,0.31241574436215364
1,0.02,0.633,24034.0,0.31241574436215364
2,0.03,0.633,24034.0,0.31241574436215364
3,0.04,0.633,24034.0,0.31241574436215364
4,0.05,0.633,24034.0,0.31241574436215364
5,0.06,0.633,24034.0,0.31241574436215364
6,0.07,0.633,24034.0,0.31241574436215364
7,0.08,0.633,24034.0,0.31241574436215364
8,0.09,0.633,24034.0,0.31241574436215364
9,0.1,0.633,24034.0,0.31241574436215364
10,0.11,0.633,24034.0,0.31241574436215364
11,0.12,0.633,24034.0,0.31241574436215364
12,0.13,0.633,24034.0,0.31241574436215364
13,0.14,0.633,24034.0,0.31241574436215364
14,0.15,0.633,24034.0,0.31241574436215364
15,0.16,0.633,24034.0,0.31241574436215364
16,0.17,0.633,24034.0,0.31241574436215364
17,0.18,0.633,24034.0,0.31241574436215364
18,0.19,0.633,24034.0,0.31241574436215364
19,0.2,0.633,24034.0,0.31241574436215364
20,0.21,0.633,24034.0,0.31241574436215364
21,0.22,0.633,24034.0,0.31241574436215364
22,0.23,0.633,24034.0,0.31241574436215364
23,0.24,0.633,24034.0,0.31241574436215364
24,0.25,0.633,24034.0,0.31241574436215364
25,0.26,0.633,24034.0,0.31241574436215364
26,0.27,0.633,24034.0,0.31241574436215364
27,0.28,0.633,24034.0,0.31241574436215364
28,0.29,0.633,24034.0,0.31241574436215364
29,0.3,0.633,24034.0,0.31241574436215364
30,0.31,0.633,24034.0,0.31241574436215364
31,0.32,0.633,24034.0,0.31241574436215364
32,0.33,0.633,24034.0,0.31241574436215364
33,0.34,0.633,24034.0,0.31241574436215364
34,0.35,0.633,24034.0,0.31241574436215364
35,0.36,0.633,24034.0,0.31241574436215364
36,0.37,0.633,24034.0,0.31241574436215364
37,0.38,0.633,24034.0,0.31241574436215364
38,0.39,0.633,24034.0,0.31241574436215364
39,0.4,0.633,24034.0,0.31241574436215364
40,0.41,0.633,24034.0,0.31241574436215364
41,0.42,0.633,24034.0,0.31241574436215364
42,0.43,0.633,24034.0,0.31241574436215364
43,0.44,0.633,24034.0,0.31241574436215364
44,0.45,0.633,24034.0,0.31241574436215364
45,0.46,0.633,24034.0,0.31241574436215364
46,0.47,0.633,24029.0,0.31241574436215364
47,0.48,0.634,24010.0,0.31241574436215364
48,0.49,0.634,23957.0,0.31241574436215364
49,0.5,0.635,23906.0,0.31241574436215364
50,0.51,0.635,23845.0,0.31241574436215364
51,0.52,0.635,23741.0,0.31241574436215364
52,0.53,0.637,23581.0,0.31241574436215364
53,0.54,0.638,23332.0,0.31241574436215364
54,0.55,0.641,22974.0,0.31241574436215364
55,0.56,0.644,22511.0,0.31241574436215364
56,0.57,0.646,21874.0,0.31241574436215364
57,0.58,0.65,21068.0,0.31241574436215364
58,0.59,0.656,19787.0,0.31241574436215364
59,0.6,0.66,18051.0,0.31241574436215364
60,0.61,0.669,15992.0,0.31241574436215364
61,0.62,0.679,13949.0,0.31241574436215364
62,0.63,0.686,11928.0,0.31241574436215364
63,0.64,0.697,10016.0,0.31241574436215364
64,0.65,0.711,8246.0,0.31241574436215364
65,0.66,0.716,6710.0,0.31241574436215364
66,0.67,0.728,5385.0,0.31241574436215364
67,0.68,0.731,4196.0,0.31241574436215364
68,0.69,0.737,3192.0,0.31241574436215364
69,0.7,0.754,2335.0,0.31241574436215364
70,0.71,0.767,1654.0,0.31241574436215364
71,0.72,0.774,1069.0,0.31241574436215364
72,0.73,0.758,686.0,0.31241574436215364
73,0.74,0.731,431.0,0.31241574436215364
74,0.75,0.746,283.0,0.31241574436215364
75,0.76,0.761,176.0,0.31241574436215364
76,0.77,0.768,112.0,0.31241574436215364
77,0.78,0.788,66.0,0.31241574436215364
78,0.79,0.757,37.0,0.31241574436215364
79,0.8,0.769,13.0,0.31241574436215364
80,0.81,0.5,2.0,0.31241574436215364
