,P(p)>,Success rate,Quantity,no_outcome
0,0.01,0.71,17457.0,0.8069568405494896
1,0.02,0.71,17457.0,0.8069568405494896
2,0.03,0.71,17457.0,0.8069568405494896
3,0.04,0.71,17457.0,0.8069568405494896
4,0.05,0.71,17457.0,0.8069568405494896
5,0.06,0.71,17457.0,0.8069568405494896
6,0.07,0.71,17457.0,0.8069568405494896
7,0.08,0.71,17457.0,0.8069568405494896
8,0.09,0.71,17457.0,0.8069568405494896
9,0.1,0.71,17457.0,0.8069568405494896
10,0.11,0.71,17457.0,0.8069568405494896
11,0.12,0.71,17457.0,0.8069568405494896
12,0.13,0.71,17457.0,0.8069568405494896
13,0.14,0.71,17457.0,0.8069568405494896
14,0.15,0.71,17457.0,0.8069568405494896
15,0.16,0.71,17457.0,0.8069568405494896
16,0.17,0.71,17457.0,0.8069568405494896
17,0.18,0.71,17457.0,0.8069568405494896
18,0.19,0.71,17457.0,0.8069568405494896
19,0.2,0.71,17457.0,0.8069568405494896
20,0.21,0.71,17457.0,0.8069568405494896
21,0.22,0.71,17457.0,0.8069568405494896
22,0.23,0.71,17457.0,0.8069568405494896
23,0.24,0.71,17457.0,0.8069568405494896
24,0.25,0.71,17457.0,0.8069568405494896
25,0.26,0.71,17457.0,0.8069568405494896
26,0.27,0.71,17457.0,0.8069568405494896
27,0.28,0.71,17457.0,0.8069568405494896
28,0.29,0.71,17457.0,0.8069568405494896
29,0.3,0.71,17457.0,0.8069568405494896
30,0.31,0.71,17457.0,0.8069568405494896
31,0.32,0.71,17457.0,0.8069568405494896
32,0.33,0.71,17457.0,0.8069568405494896
33,0.34,0.71,17457.0,0.8069568405494896
34,0.35,0.71,17457.0,0.8069568405494896
35,0.36,0.71,17457.0,0.8069568405494896
36,0.37,0.71,17457.0,0.8069568405494896
37,0.38,0.71,17457.0,0.8069568405494896
38,0.39,0.71,17457.0,0.8069568405494896
39,0.4,0.71,17457.0,0.8069568405494896
40,0.41,0.71,17457.0,0.8069568405494896
41,0.42,0.71,17457.0,0.8069568405494896
42,0.43,0.71,17457.0,0.8069568405494896
43,0.44,0.71,17457.0,0.8069568405494896
44,0.45,0.71,17457.0,0.8069568405494896
45,0.46,0.71,17457.0,0.8069568405494896
46,0.47,0.71,17457.0,0.8069568405494896
47,0.48,0.71,17457.0,0.8069568405494896
48,0.49,0.71,17449.0,0.8069568405494896
49,0.5,0.71,17419.0,0.8069568405494896
50,0.51,0.711,17405.0,0.8069568405494896
51,0.52,0.711,17381.0,0.8069568405494896
52,0.53,0.712,17353.0,0.8069568405494896
53,0.54,0.713,17280.0,0.8069568405494896
54,0.55,0.714,17209.0,0.8069568405494896
55,0.56,0.716,17091.0,0.8069568405494896
56,0.57,0.716,16981.0,0.8069568405494896
57,0.58,0.718,16830.0,0.8069568405494896
58,0.59,0.719,16627.0,0.8069568405494896
59,0.6,0.72,16446.0,0.8069568405494896
60,0.61,0.722,16216.0,0.8069568405494896
61,0.62,0.723,15972.0,0.8069568405494896
62,0.63,0.724,15704.0,0.8069568405494896
63,0.64,0.726,15461.0,0.8069568405494896
64,0.65,0.727,15135.0,0.8069568405494896
65,0.66,0.73,14680.0,0.8069568405494896
66,0.67,0.733,13950.0,0.8069568405494896
67,0.68,0.739,12844.0,0.8069568405494896
68,0.69,0.747,11449.0,0.8069568405494896
69,0.7,0.756,9997.0,0.8069568405494896
70,0.71,0.766,8584.0,0.8069568405494896
71,0.72,0.773,7420.0,0.8069568405494896
72,0.73,0.78,6376.0,0.8069568405494896
73,0.74,0.787,5398.0,0.8069568405494896
74,0.75,0.793,4431.0,0.8069568405494896
75,0.76,0.803,3632.0,0.8069568405494896
76,0.77,0.806,2931.0,0.8069568405494896
77,0.78,0.818,2392.0,0.8069568405494896
78,0.79,0.824,1884.0,0.8069568405494896
79,0.8,0.834,1440.0,0.8069568405494896
80,0.81,0.838,1016.0,0.8069568405494896
81,0.82,0.865,665.0,0.8069568405494896
82,0.83,0.861,375.0,0.8069568405494896
83,0.84,0.862,167.0,0.8069568405494896
84,0.85,0.881,67.0,0.8069568405494896
85,0.86,1.0,11.0,0.8069568405494896
