,P(p)>,Success rate,Quantity,no_outcome
0,0.01,0.585,31217.0,0.010443161651172773
1,0.02,0.585,31217.0,0.010443161651172773
2,0.03,0.585,31217.0,0.010443161651172773
3,0.04,0.585,31217.0,0.010443161651172773
4,0.05,0.585,31217.0,0.010443161651172773
5,0.06,0.585,31217.0,0.010443161651172773
6,0.07,0.585,31217.0,0.010443161651172773
7,0.08,0.585,31217.0,0.010443161651172773
8,0.09,0.585,31217.0,0.010443161651172773
9,0.1,0.585,31217.0,0.010443161651172773
10,0.11,0.585,31217.0,0.010443161651172773
11,0.12,0.585,31217.0,0.010443161651172773
12,0.13,0.585,31217.0,0.010443161651172773
13,0.14,0.585,31217.0,0.010443161651172773
14,0.15,0.585,31217.0,0.010443161651172773
15,0.16,0.585,31217.0,0.010443161651172773
16,0.17,0.585,31217.0,0.010443161651172773
17,0.18,0.585,31217.0,0.010443161651172773
18,0.19,0.585,31217.0,0.010443161651172773
19,0.2,0.585,31217.0,0.010443161651172773
20,0.21,0.585,31217.0,0.010443161651172773
21,0.22,0.585,31217.0,0.010443161651172773
22,0.23,0.585,31217.0,0.010443161651172773
23,0.24,0.585,31217.0,0.010443161651172773
24,0.25,0.585,31217.0,0.010443161651172773
25,0.26,0.585,31217.0,0.010443161651172773
26,0.27,0.585,31217.0,0.010443161651172773
27,0.28,0.585,31217.0,0.010443161651172773
28,0.29,0.585,31217.0,0.010443161651172773
29,0.3,0.585,31217.0,0.010443161651172773
30,0.31,0.585,31217.0,0.010443161651172773
31,0.32,0.585,31217.0,0.010443161651172773
32,0.33,0.585,31217.0,0.010443161651172773
33,0.34,0.585,31217.0,0.010443161651172773
34,0.35,0.585,31217.0,0.010443161651172773
35,0.36,0.585,31217.0,0.010443161651172773
36,0.37,0.585,31217.0,0.010443161651172773
37,0.38,0.585,31217.0,0.010443161651172773
38,0.39,0.585,31217.0,0.010443161651172773
39,0.4,0.585,31217.0,0.010443161651172773
40,0.41,0.585,31217.0,0.010443161651172773
41,0.42,0.585,31217.0,0.010443161651172773
42,0.43,0.585,31217.0,0.010443161651172773
43,0.44,0.585,31206.0,0.010443161651172773
44,0.45,0.585,31171.0,0.010443161651172773
45,0.46,0.585,31107.0,0.010443161651172773
46,0.47,0.585,31026.0,0.010443161651172773
47,0.48,0.586,30893.0,0.010443161651172773
48,0.49,0.587,30662.0,0.010443161651172773
49,0.5,0.588,30353.0,0.010443161651172773
50,0.51,0.59,29946.0,0.010443161651172773
51,0.52,0.591,29385.0,0.010443161651172773
52,0.53,0.595,28464.0,0.010443161651172773
53,0.54,0.599,26951.0,0.010443161651172773
54,0.55,0.604,24987.0,0.010443161651172773
55,0.56,0.612,22433.0,0.010443161651172773
56,0.57,0.619,19227.0,0.010443161651172773
57,0.58,0.627,15865.0,0.010443161651172773
58,0.59,0.637,12609.0,0.010443161651172773
59,0.6,0.644,10008.0,0.010443161651172773
60,0.61,0.657,7978.0,0.010443161651172773
61,0.62,0.67,6351.0,0.010443161651172773
62,0.63,0.682,4934.0,0.010443161651172773
63,0.64,0.691,3664.0,0.010443161651172773
64,0.65,0.703,2686.0,0.010443161651172773
65,0.66,0.726,1920.0,0.010443161651172773
66,0.67,0.741,1302.0,0.010443161651172773
67,0.68,0.739,835.0,0.010443161651172773
68,0.69,0.779,497.0,0.010443161651172773
69,0.7,0.795,268.0,0.010443161651172773
70,0.71,0.763,114.0,0.010443161651172773
71,0.72,0.727,22.0,0.010443161651172773
72,0.73,1.0,1.0,0.010443161651172773
