,P(p)>,Success rate,Quantity,no_outcome
0,0.01,0.821,30910.0,0.020485677496166216
1,0.02,0.821,30910.0,0.020485677496166216
2,0.03,0.821,30910.0,0.020485677496166216
3,0.04,0.821,30910.0,0.020485677496166216
4,0.05,0.821,30910.0,0.020485677496166216
5,0.06,0.821,30910.0,0.020485677496166216
6,0.07,0.821,30910.0,0.020485677496166216
7,0.08,0.821,30910.0,0.020485677496166216
8,0.09,0.821,30910.0,0.020485677496166216
9,0.1,0.821,30910.0,0.020485677496166216
10,0.11,0.821,30910.0,0.020485677496166216
11,0.12,0.821,30910.0,0.020485677496166216
12,0.13,0.821,30910.0,0.020485677496166216
13,0.14,0.821,30910.0,0.020485677496166216
14,0.15,0.821,30910.0,0.020485677496166216
15,0.16,0.821,30910.0,0.020485677496166216
16,0.17,0.821,30910.0,0.020485677496166216
17,0.18,0.821,30910.0,0.020485677496166216
18,0.19,0.821,30910.0,0.020485677496166216
19,0.2,0.821,30910.0,0.020485677496166216
20,0.21,0.821,30910.0,0.020485677496166216
21,0.22,0.821,30910.0,0.020485677496166216
22,0.23,0.821,30910.0,0.020485677496166216
23,0.24,0.821,30910.0,0.020485677496166216
24,0.25,0.821,30910.0,0.020485677496166216
25,0.26,0.821,30910.0,0.020485677496166216
26,0.27,0.821,30910.0,0.020485677496166216
27,0.28,0.821,30910.0,0.020485677496166216
28,0.29,0.821,30910.0,0.020485677496166216
29,0.3,0.821,30910.0,0.020485677496166216
30,0.31,0.821,30910.0,0.020485677496166216
31,0.32,0.821,30910.0,0.020485677496166216
32,0.33,0.821,30910.0,0.020485677496166216
33,0.34,0.821,30910.0,0.020485677496166216
34,0.35,0.821,30910.0,0.020485677496166216
35,0.36,0.821,30910.0,0.020485677496166216
36,0.37,0.821,30910.0,0.020485677496166216
37,0.38,0.821,30910.0,0.020485677496166216
38,0.39,0.821,30910.0,0.020485677496166216
39,0.4,0.821,30910.0,0.020485677496166216
40,0.41,0.821,30910.0,0.020485677496166216
41,0.42,0.821,30910.0,0.020485677496166216
42,0.43,0.821,30910.0,0.020485677496166216
43,0.44,0.821,30910.0,0.020485677496166216
44,0.45,0.821,30910.0,0.020485677496166216
45,0.46,0.821,30910.0,0.020485677496166216
46,0.47,0.821,30910.0,0.020485677496166216
47,0.48,0.821,30910.0,0.020485677496166216
48,0.49,0.821,30910.0,0.020485677496166216
49,0.5,0.821,30910.0,0.020485677496166216
50,0.51,0.821,30910.0,0.020485677496166216
51,0.52,0.821,30910.0,0.020485677496166216
52,0.53,0.821,30910.0,0.020485677496166216
53,0.54,0.821,30910.0,0.020485677496166216
54,0.55,0.821,30910.0,0.020485677496166216
55,0.56,0.821,30910.0,0.020485677496166216
56,0.57,0.821,30910.0,0.020485677496166216
57,0.58,0.821,30910.0,0.020485677496166216
58,0.59,0.821,30910.0,0.020485677496166216
59,0.6,0.821,30910.0,0.020485677496166216
60,0.61,0.821,30910.0,0.020485677496166216
61,0.62,0.821,30910.0,0.020485677496166216
62,0.63,0.821,30910.0,0.020485677496166216
63,0.64,0.821,30910.0,0.020485677496166216
64,0.65,0.821,30910.0,0.020485677496166216
65,0.66,0.821,30910.0,0.020485677496166216
66,0.67,0.821,30910.0,0.020485677496166216
67,0.68,0.821,30910.0,0.020485677496166216
68,0.69,0.821,30909.0,0.020485677496166216
69,0.7,0.821,30908.0,0.020485677496166216
70,0.71,0.821,30900.0,0.020485677496166216
71,0.72,0.822,30860.0,0.020485677496166216
72,0.73,0.822,30774.0,0.020485677496166216
73,0.74,0.823,30624.0,0.020485677496166216
74,0.75,0.824,30359.0,0.020485677496166216
75,0.76,0.826,29876.0,0.020485677496166216
76,0.77,0.827,29138.0,0.020485677496166216
77,0.78,0.83,27961.0,0.020485677496166216
78,0.79,0.833,26368.0,0.020485677496166216
79,0.8,0.836,23882.0,0.020485677496166216
80,0.81,0.844,19688.0,0.020485677496166216
81,0.82,0.852,14894.0,0.020485677496166216
82,0.83,0.855,11199.0,0.020485677496166216
83,0.84,0.863,8239.0,0.020485677496166216
84,0.85,0.878,5868.0,0.020485677496166216
85,0.86,0.883,3835.0,0.020485677496166216
86,0.87,0.894,2274.0,0.020485677496166216
87,0.88,0.909,1203.0,0.020485677496166216
88,0.89,0.917,605.0,0.020485677496166216
89,0.9,0.943,280.0,0.020485677496166216
90,0.91,0.955,112.0,0.020485677496166216
91,0.92,1.0,27.0,0.020485677496166216
