,P(p)>,Success rate,Quantity,no_outcome
0,0.01,0.926,28991.0,0.08804354574994308
1,0.02,0.926,28991.0,0.08804354574994308
2,0.03,0.926,28991.0,0.08804354574994308
3,0.04,0.926,28991.0,0.08804354574994308
4,0.05,0.926,28991.0,0.08804354574994308
5,0.06,0.926,28991.0,0.08804354574994308
6,0.07,0.926,28991.0,0.08804354574994308
7,0.08,0.926,28991.0,0.08804354574994308
8,0.09,0.926,28991.0,0.08804354574994308
9,0.1,0.926,28991.0,0.08804354574994308
10,0.11,0.926,28991.0,0.08804354574994308
11,0.12,0.926,28991.0,0.08804354574994308
12,0.13,0.926,28991.0,0.08804354574994308
13,0.14,0.926,28991.0,0.08804354574994308
14,0.15,0.926,28991.0,0.08804354574994308
15,0.16,0.926,28991.0,0.08804354574994308
16,0.17,0.926,28991.0,0.08804354574994308
17,0.18,0.926,28991.0,0.08804354574994308
18,0.19,0.926,28991.0,0.08804354574994308
19,0.2,0.926,28991.0,0.08804354574994308
20,0.21,0.926,28991.0,0.08804354574994308
21,0.22,0.926,28991.0,0.08804354574994308
22,0.23,0.926,28991.0,0.08804354574994308
23,0.24,0.926,28991.0,0.08804354574994308
24,0.25,0.926,28991.0,0.08804354574994308
25,0.26,0.926,28991.0,0.08804354574994308
26,0.27,0.926,28991.0,0.08804354574994308
27,0.28,0.926,28991.0,0.08804354574994308
28,0.29,0.926,28991.0,0.08804354574994308
29,0.3,0.926,28991.0,0.08804354574994308
30,0.31,0.926,28991.0,0.08804354574994308
31,0.32,0.926,28991.0,0.08804354574994308
32,0.33,0.926,28991.0,0.08804354574994308
33,0.34,0.926,28991.0,0.08804354574994308
34,0.35,0.926,28991.0,0.08804354574994308
35,0.36,0.926,28991.0,0.08804354574994308
36,0.37,0.926,28991.0,0.08804354574994308
37,0.38,0.926,28991.0,0.08804354574994308
38,0.39,0.926,28991.0,0.08804354574994308
39,0.4,0.926,28991.0,0.08804354574994308
40,0.41,0.926,28991.0,0.08804354574994308
41,0.42,0.926,28991.0,0.08804354574994308
42,0.43,0.926,28991.0,0.08804354574994308
43,0.44,0.926,28991.0,0.08804354574994308
44,0.45,0.926,28991.0,0.08804354574994308
45,0.46,0.926,28991.0,0.08804354574994308
46,0.47,0.926,28991.0,0.08804354574994308
47,0.48,0.926,28991.0,0.08804354574994308
48,0.49,0.926,28991.0,0.08804354574994308
49,0.5,0.926,28991.0,0.08804354574994308
50,0.51,0.926,28991.0,0.08804354574994308
51,0.52,0.926,28991.0,0.08804354574994308
52,0.53,0.926,28991.0,0.08804354574994308
53,0.54,0.926,28991.0,0.08804354574994308
54,0.55,0.926,28991.0,0.08804354574994308
55,0.56,0.926,28991.0,0.08804354574994308
56,0.57,0.926,28991.0,0.08804354574994308
57,0.58,0.926,28991.0,0.08804354574994308
58,0.59,0.926,28991.0,0.08804354574994308
59,0.6,0.926,28991.0,0.08804354574994308
60,0.61,0.926,28991.0,0.08804354574994308
61,0.62,0.926,28991.0,0.08804354574994308
62,0.63,0.926,28991.0,0.08804354574994308
63,0.64,0.926,28991.0,0.08804354574994308
64,0.65,0.926,28991.0,0.08804354574994308
65,0.66,0.926,28991.0,0.08804354574994308
66,0.67,0.926,28991.0,0.08804354574994308
67,0.68,0.926,28991.0,0.08804354574994308
68,0.69,0.926,28991.0,0.08804354574994308
69,0.7,0.926,28991.0,0.08804354574994308
70,0.71,0.926,28991.0,0.08804354574994308
71,0.72,0.926,28991.0,0.08804354574994308
72,0.73,0.926,28991.0,0.08804354574994308
73,0.74,0.926,28991.0,0.08804354574994308
74,0.75,0.926,28991.0,0.08804354574994308
75,0.76,0.926,28991.0,0.08804354574994308
76,0.77,0.926,28991.0,0.08804354574994308
77,0.78,0.926,28991.0,0.08804354574994308
78,0.79,0.926,28991.0,0.08804354574994308
79,0.8,0.926,28989.0,0.08804354574994308
80,0.81,0.926,28954.0,0.08804354574994308
81,0.82,0.927,28811.0,0.08804354574994308
82,0.83,0.928,28671.0,0.08804354574994308
83,0.84,0.928,28572.0,0.08804354574994308
84,0.85,0.928,28455.0,0.08804354574994308
85,0.86,0.929,28285.0,0.08804354574994308
86,0.87,0.929,27920.0,0.08804354574994308
87,0.88,0.93,27251.0,0.08804354574994308
88,0.89,0.932,26467.0,0.08804354574994308
89,0.9,0.934,25452.0,0.08804354574994308
90,0.91,0.936,23870.0,0.08804354574994308
91,0.92,0.939,20958.0,0.08804354574994308
92,0.93,0.944,15304.0,0.08804354574994308
93,0.94,0.951,8521.0,0.08804354574994308
94,0.95,0.962,3664.0,0.08804354574994308
95,0.96,0.975,709.0,0.08804354574994308
96,0.97,1.0,27.0,0.08804354574994308
