,P(p)>,Success rate,Quantity,no_outcome
0,0.01,0.411,27556.0,0.14468097460425755
1,0.02,0.411,27556.0,0.14468097460425755
2,0.03,0.411,27556.0,0.14468097460425755
3,0.04,0.411,27556.0,0.14468097460425755
4,0.05,0.411,27556.0,0.14468097460425755
5,0.06,0.411,27556.0,0.14468097460425755
6,0.07,0.411,27556.0,0.14468097460425755
7,0.08,0.411,27556.0,0.14468097460425755
8,0.09,0.411,27556.0,0.14468097460425755
9,0.1,0.411,27556.0,0.14468097460425755
10,0.11,0.411,27556.0,0.14468097460425755
11,0.12,0.411,27556.0,0.14468097460425755
12,0.13,0.411,27556.0,0.14468097460425755
13,0.14,0.411,27556.0,0.14468097460425755
14,0.15,0.411,27556.0,0.14468097460425755
15,0.16,0.411,27556.0,0.14468097460425755
16,0.17,0.411,27556.0,0.14468097460425755
17,0.18,0.411,27556.0,0.14468097460425755
18,0.19,0.411,27556.0,0.14468097460425755
19,0.2,0.411,27556.0,0.14468097460425755
20,0.21,0.411,27556.0,0.14468097460425755
21,0.22,0.411,27556.0,0.14468097460425755
22,0.23,0.411,27556.0,0.14468097460425755
23,0.24,0.411,27556.0,0.14468097460425755
24,0.25,0.411,27556.0,0.14468097460425755
25,0.26,0.411,27556.0,0.14468097460425755
26,0.27,0.411,27556.0,0.14468097460425755
27,0.28,0.411,27552.0,0.14468097460425755
28,0.29,0.411,27531.0,0.14468097460425755
29,0.3,0.412,27453.0,0.14468097460425755
30,0.31,0.412,27315.0,0.14468097460425755
31,0.32,0.414,27124.0,0.14468097460425755
32,0.33,0.415,26806.0,0.14468097460425755
33,0.34,0.416,26314.0,0.14468097460425755
34,0.35,0.42,25608.0,0.14468097460425755
35,0.36,0.424,24454.0,0.14468097460425755
36,0.37,0.431,22633.0,0.14468097460425755
37,0.38,0.442,19955.0,0.14468097460425755
38,0.39,0.451,17095.0,0.14468097460425755
39,0.4,0.46,14271.0,0.14468097460425755
40,0.41,0.473,11518.0,0.14468097460425755
41,0.42,0.483,9231.0,0.14468097460425755
42,0.43,0.491,7502.0,0.14468097460425755
43,0.44,0.505,6088.0,0.14468097460425755
44,0.45,0.517,4918.0,0.14468097460425755
45,0.46,0.523,4059.0,0.14468097460425755
46,0.47,0.53,3294.0,0.14468097460425755
47,0.48,0.541,2742.0,0.14468097460425755
48,0.49,0.545,2279.0,0.14468097460425755
49,0.5,0.559,1865.0,0.14468097460425755
50,0.51,0.573,1549.0,0.14468097460425755
51,0.52,0.584,1268.0,0.14468097460425755
52,0.53,0.587,1002.0,0.14468097460425755
53,0.54,0.61,716.0,0.14468097460425755
54,0.55,0.613,489.0,0.14468097460425755
55,0.56,0.621,348.0,0.14468097460425755
56,0.57,0.648,227.0,0.14468097460425755
57,0.58,0.679,140.0,0.14468097460425755
58,0.59,0.639,72.0,0.14468097460425755
59,0.6,0.537,41.0,0.14468097460425755
60,0.61,0.538,26.0,0.14468097460425755
61,0.62,0.615,13.0,0.14468097460425755
