,P(p)>,Success rate,Quantity,no_outcome
0,0.01,0.771,23503.0,0.3421126532835224
1,0.02,0.771,23503.0,0.3421126532835224
2,0.03,0.771,23503.0,0.3421126532835224
3,0.04,0.771,23503.0,0.3421126532835224
4,0.05,0.771,23503.0,0.3421126532835224
5,0.06,0.771,23503.0,0.3421126532835224
6,0.07,0.771,23503.0,0.3421126532835224
7,0.08,0.771,23503.0,0.3421126532835224
8,0.09,0.771,23503.0,0.3421126532835224
9,0.1,0.771,23503.0,0.3421126532835224
10,0.11,0.771,23503.0,0.3421126532835224
11,0.12,0.771,23503.0,0.3421126532835224
12,0.13,0.771,23503.0,0.3421126532835224
13,0.14,0.771,23503.0,0.3421126532835224
14,0.15,0.771,23503.0,0.3421126532835224
15,0.16,0.771,23503.0,0.3421126532835224
16,0.17,0.771,23503.0,0.3421126532835224
17,0.18,0.771,23503.0,0.3421126532835224
18,0.19,0.771,23503.0,0.3421126532835224
19,0.2,0.771,23503.0,0.3421126532835224
20,0.21,0.771,23503.0,0.3421126532835224
21,0.22,0.771,23503.0,0.3421126532835224
22,0.23,0.771,23503.0,0.3421126532835224
23,0.24,0.771,23503.0,0.3421126532835224
24,0.25,0.771,23503.0,0.3421126532835224
25,0.26,0.771,23503.0,0.3421126532835224
26,0.27,0.771,23503.0,0.3421126532835224
27,0.28,0.771,23503.0,0.3421126532835224
28,0.29,0.771,23503.0,0.3421126532835224
29,0.3,0.771,23503.0,0.3421126532835224
30,0.31,0.771,23503.0,0.3421126532835224
31,0.32,0.771,23503.0,0.3421126532835224
32,0.33,0.771,23503.0,0.3421126532835224
33,0.34,0.771,23503.0,0.3421126532835224
34,0.35,0.771,23503.0,0.3421126532835224
35,0.36,0.771,23503.0,0.3421126532835224
36,0.37,0.771,23503.0,0.3421126532835224
37,0.38,0.771,23503.0,0.3421126532835224
38,0.39,0.771,23503.0,0.3421126532835224
39,0.4,0.771,23503.0,0.3421126532835224
40,0.41,0.771,23503.0,0.3421126532835224
41,0.42,0.771,23503.0,0.3421126532835224
42,0.43,0.771,23503.0,0.3421126532835224
43,0.44,0.771,23503.0,0.3421126532835224
44,0.45,0.771,23503.0,0.3421126532835224
45,0.46,0.771,23503.0,0.3421126532835224
46,0.47,0.771,23503.0,0.3421126532835224
47,0.48,0.771,23503.0,0.3421126532835224
48,0.49,0.771,23503.0,0.3421126532835224
49,0.5,0.771,23503.0,0.3421126532835224
50,0.51,0.771,23503.0,0.3421126532835224
51,0.52,0.771,23503.0,0.3421126532835224
52,0.53,0.771,23503.0,0.3421126532835224
53,0.54,0.771,23503.0,0.3421126532835224
54,0.55,0.771,23503.0,0.3421126532835224
55,0.56,0.771,23503.0,0.3421126532835224
56,0.57,0.771,23503.0,0.3421126532835224
57,0.58,0.771,23503.0,0.3421126532835224
58,0.59,0.771,23503.0,0.3421126532835224
59,0.6,0.772,23496.0,0.3421126532835224
60,0.61,0.772,23460.0,0.3421126532835224
61,0.62,0.773,23412.0,0.3421126532835224
62,0.63,0.773,23329.0,0.3421126532835224
63,0.64,0.774,23229.0,0.3421126532835224
64,0.65,0.775,23081.0,0.3421126532835224
65,0.66,0.777,22879.0,0.3421126532835224
66,0.67,0.778,22602.0,0.3421126532835224
67,0.68,0.78,22215.0,0.3421126532835224
68,0.69,0.782,21770.0,0.3421126532835224
69,0.7,0.783,21233.0,0.3421126532835224
70,0.71,0.786,20571.0,0.3421126532835224
71,0.72,0.791,19625.0,0.3421126532835224
72,0.73,0.796,18407.0,0.3421126532835224
73,0.74,0.802,17130.0,0.3421126532835224
74,0.75,0.806,15751.0,0.3421126532835224
75,0.76,0.812,14184.0,0.3421126532835224
76,0.77,0.818,12497.0,0.3421126532835224
77,0.78,0.826,10637.0,0.3421126532835224
78,0.79,0.831,8880.0,0.3421126532835224
79,0.8,0.836,7251.0,0.3421126532835224
80,0.81,0.843,5850.0,0.3421126532835224
81,0.82,0.848,4732.0,0.3421126532835224
82,0.83,0.858,3494.0,0.3421126532835224
83,0.84,0.877,1916.0,0.3421126532835224
84,0.85,0.902,651.0,0.3421126532835224
85,0.86,0.939,148.0,0.3421126532835224
86,0.87,0.879,33.0,0.3421126532835224
