,P(p)>,Success rate,Quantity,no_outcome
0,0.01,0.718,24780.0,0.2729363907116395
1,0.02,0.718,24780.0,0.2729363907116395
2,0.03,0.718,24780.0,0.2729363907116395
3,0.04,0.718,24780.0,0.2729363907116395
4,0.05,0.718,24780.0,0.2729363907116395
5,0.06,0.718,24780.0,0.2729363907116395
6,0.07,0.718,24780.0,0.2729363907116395
7,0.08,0.718,24780.0,0.2729363907116395
8,0.09,0.718,24780.0,0.2729363907116395
9,0.1,0.718,24780.0,0.2729363907116395
10,0.11,0.718,24780.0,0.2729363907116395
11,0.12,0.718,24780.0,0.2729363907116395
12,0.13,0.718,24780.0,0.2729363907116395
13,0.14,0.718,24780.0,0.2729363907116395
14,0.15,0.718,24780.0,0.2729363907116395
15,0.16,0.718,24780.0,0.2729363907116395
16,0.17,0.718,24780.0,0.2729363907116395
17,0.18,0.718,24780.0,0.2729363907116395
18,0.19,0.718,24780.0,0.2729363907116395
19,0.2,0.718,24780.0,0.2729363907116395
20,0.21,0.718,24780.0,0.2729363907116395
21,0.22,0.718,24780.0,0.2729363907116395
22,0.23,0.718,24780.0,0.2729363907116395
23,0.24,0.718,24780.0,0.2729363907116395
24,0.25,0.718,24780.0,0.2729363907116395
25,0.26,0.718,24780.0,0.2729363907116395
26,0.27,0.718,24780.0,0.2729363907116395
27,0.28,0.718,24780.0,0.2729363907116395
28,0.29,0.718,24780.0,0.2729363907116395
29,0.3,0.718,24780.0,0.2729363907116395
30,0.31,0.718,24780.0,0.2729363907116395
31,0.32,0.718,24780.0,0.2729363907116395
32,0.33,0.718,24780.0,0.2729363907116395
33,0.34,0.718,24780.0,0.2729363907116395
34,0.35,0.718,24780.0,0.2729363907116395
35,0.36,0.718,24780.0,0.2729363907116395
36,0.37,0.718,24780.0,0.2729363907116395
37,0.38,0.718,24780.0,0.2729363907116395
38,0.39,0.718,24780.0,0.2729363907116395
39,0.4,0.718,24780.0,0.2729363907116395
40,0.41,0.718,24780.0,0.2729363907116395
41,0.42,0.718,24780.0,0.2729363907116395
42,0.43,0.718,24780.0,0.2729363907116395
43,0.44,0.718,24780.0,0.2729363907116395
44,0.45,0.718,24780.0,0.2729363907116395
45,0.46,0.718,24780.0,0.2729363907116395
46,0.47,0.718,24780.0,0.2729363907116395
47,0.48,0.718,24780.0,0.2729363907116395
48,0.49,0.718,24780.0,0.2729363907116395
49,0.5,0.718,24780.0,0.2729363907116395
50,0.51,0.718,24780.0,0.2729363907116395
51,0.52,0.718,24780.0,0.2729363907116395
52,0.53,0.718,24780.0,0.2729363907116395
53,0.54,0.718,24775.0,0.2729363907116395
54,0.55,0.718,24764.0,0.2729363907116395
55,0.56,0.718,24732.0,0.2729363907116395
56,0.57,0.718,24702.0,0.2729363907116395
57,0.58,0.718,24650.0,0.2729363907116395
58,0.59,0.719,24583.0,0.2729363907116395
59,0.6,0.72,24470.0,0.2729363907116395
60,0.61,0.722,24269.0,0.2729363907116395
61,0.62,0.723,24029.0,0.2729363907116395
62,0.63,0.725,23723.0,0.2729363907116395
63,0.64,0.726,23392.0,0.2729363907116395
64,0.65,0.728,22953.0,0.2729363907116395
65,0.66,0.731,22146.0,0.2729363907116395
66,0.67,0.736,20934.0,0.2729363907116395
67,0.68,0.742,19325.0,0.2729363907116395
68,0.69,0.749,17432.0,0.2729363907116395
69,0.7,0.755,15606.0,0.2729363907116395
70,0.71,0.762,13608.0,0.2729363907116395
71,0.72,0.769,11638.0,0.2729363907116395
72,0.73,0.778,9779.0,0.2729363907116395
73,0.74,0.786,8162.0,0.2729363907116395
74,0.75,0.792,6670.0,0.2729363907116395
75,0.76,0.796,5251.0,0.2729363907116395
76,0.77,0.811,3888.0,0.2729363907116395
77,0.78,0.832,2673.0,0.2729363907116395
78,0.79,0.854,1718.0,0.2729363907116395
79,0.8,0.859,995.0,0.2729363907116395
80,0.81,0.868,545.0,0.2729363907116395
81,0.82,0.904,250.0,0.2729363907116395
82,0.83,0.9,60.0,0.2729363907116395
83,0.84,1.0,3.0,0.2729363907116395
