,P(p)>,Success rate,Quantity,no_outcome
0,0.01,0.504,24969.0,0.2632805741565474
1,0.02,0.504,24969.0,0.2632805741565474
2,0.03,0.504,24969.0,0.2632805741565474
3,0.04,0.504,24969.0,0.2632805741565474
4,0.05,0.504,24969.0,0.2632805741565474
5,0.06,0.504,24969.0,0.2632805741565474
6,0.07,0.504,24969.0,0.2632805741565474
7,0.08,0.504,24969.0,0.2632805741565474
8,0.09,0.504,24969.0,0.2632805741565474
9,0.1,0.504,24969.0,0.2632805741565474
10,0.11,0.504,24969.0,0.2632805741565474
11,0.12,0.504,24969.0,0.2632805741565474
12,0.13,0.504,24969.0,0.2632805741565474
13,0.14,0.504,24969.0,0.2632805741565474
14,0.15,0.504,24969.0,0.2632805741565474
15,0.16,0.504,24969.0,0.2632805741565474
16,0.17,0.504,24969.0,0.2632805741565474
17,0.18,0.504,24969.0,0.2632805741565474
18,0.19,0.504,24969.0,0.2632805741565474
19,0.2,0.504,24969.0,0.2632805741565474
20,0.21,0.504,24969.0,0.2632805741565474
21,0.22,0.504,24969.0,0.2632805741565474
22,0.23,0.504,24969.0,0.2632805741565474
23,0.24,0.504,24969.0,0.2632805741565474
24,0.25,0.504,24969.0,0.2632805741565474
25,0.26,0.504,24969.0,0.2632805741565474
26,0.27,0.504,24969.0,0.2632805741565474
27,0.28,0.504,24969.0,0.2632805741565474
28,0.29,0.504,24969.0,0.2632805741565474
29,0.3,0.504,24969.0,0.2632805741565474
30,0.31,0.504,24969.0,0.2632805741565474
31,0.32,0.504,24969.0,0.2632805741565474
32,0.33,0.504,24969.0,0.2632805741565474
33,0.34,0.504,24969.0,0.2632805741565474
34,0.35,0.504,24969.0,0.2632805741565474
35,0.36,0.504,24969.0,0.2632805741565474
36,0.37,0.504,24967.0,0.2632805741565474
37,0.38,0.504,24948.0,0.2632805741565474
38,0.39,0.504,24918.0,0.2632805741565474
39,0.4,0.505,24787.0,0.2632805741565474
40,0.41,0.507,24543.0,0.2632805741565474
41,0.42,0.51,24125.0,0.2632805741565474
42,0.43,0.513,23473.0,0.2632805741565474
43,0.44,0.516,22614.0,0.2632805741565474
44,0.45,0.522,21359.0,0.2632805741565474
45,0.46,0.528,19877.0,0.2632805741565474
46,0.47,0.532,18294.0,0.2632805741565474
47,0.48,0.537,16589.0,0.2632805741565474
48,0.49,0.542,14772.0,0.2632805741565474
49,0.5,0.55,12785.0,0.2632805741565474
50,0.51,0.557,10680.0,0.2632805741565474
51,0.52,0.569,8646.0,0.2632805741565474
52,0.53,0.582,6759.0,0.2632805741565474
53,0.54,0.598,5360.0,0.2632805741565474
54,0.55,0.612,4286.0,0.2632805741565474
55,0.56,0.625,3376.0,0.2632805741565474
56,0.57,0.636,2691.0,0.2632805741565474
57,0.58,0.65,2081.0,0.2632805741565474
58,0.59,0.661,1529.0,0.2632805741565474
59,0.6,0.669,1095.0,0.2632805741565474
60,0.61,0.672,778.0,0.2632805741565474
61,0.62,0.668,587.0,0.2632805741565474
62,0.63,0.661,445.0,0.2632805741565474
63,0.64,0.685,311.0,0.2632805741565474
64,0.65,0.707,229.0,0.2632805741565474
65,0.66,0.708,171.0,0.2632805741565474
66,0.67,0.762,122.0,0.2632805741565474
67,0.68,0.753,81.0,0.2632805741565474
68,0.69,0.783,46.0,0.2632805741565474
69,0.7,0.778,27.0,0.2632805741565474
70,0.71,0.929,14.0,0.2632805741565474
71,0.72,1.0,4.0,0.2632805741565474
72,0.73,1.0,2.0,0.2632805741565474
