,P(p)>,Success rate,Quantity,no_outcome
0,0.01,0.731,29929.0,0.05394243556244612
1,0.02,0.731,29929.0,0.05394243556244612
2,0.03,0.731,29929.0,0.05394243556244612
3,0.04,0.731,29929.0,0.05394243556244612
4,0.05,0.731,29929.0,0.05394243556244612
5,0.06,0.731,29929.0,0.05394243556244612
6,0.07,0.731,29929.0,0.05394243556244612
7,0.08,0.731,29929.0,0.05394243556244612
8,0.09,0.731,29929.0,0.05394243556244612
9,0.1,0.731,29929.0,0.05394243556244612
10,0.11,0.731,29929.0,0.05394243556244612
11,0.12,0.731,29929.0,0.05394243556244612
12,0.13,0.731,29929.0,0.05394243556244612
13,0.14,0.731,29929.0,0.05394243556244612
14,0.15,0.731,29929.0,0.05394243556244612
15,0.16,0.731,29929.0,0.05394243556244612
16,0.17,0.731,29929.0,0.05394243556244612
17,0.18,0.731,29929.0,0.05394243556244612
18,0.19,0.731,29929.0,0.05394243556244612
19,0.2,0.731,29929.0,0.05394243556244612
20,0.21,0.731,29929.0,0.05394243556244612
21,0.22,0.731,29929.0,0.05394243556244612
22,0.23,0.731,29929.0,0.05394243556244612
23,0.24,0.731,29929.0,0.05394243556244612
24,0.25,0.731,29929.0,0.05394243556244612
25,0.26,0.731,29929.0,0.05394243556244612
26,0.27,0.731,29929.0,0.05394243556244612
27,0.28,0.731,29929.0,0.05394243556244612
28,0.29,0.731,29929.0,0.05394243556244612
29,0.3,0.731,29929.0,0.05394243556244612
30,0.31,0.731,29929.0,0.05394243556244612
31,0.32,0.731,29929.0,0.05394243556244612
32,0.33,0.731,29929.0,0.05394243556244612
33,0.34,0.731,29929.0,0.05394243556244612
34,0.35,0.731,29929.0,0.05394243556244612
35,0.36,0.731,29929.0,0.05394243556244612
36,0.37,0.731,29929.0,0.05394243556244612
37,0.38,0.731,29929.0,0.05394243556244612
38,0.39,0.731,29929.0,0.05394243556244612
39,0.4,0.731,29929.0,0.05394243556244612
40,0.41,0.731,29929.0,0.05394243556244612
41,0.42,0.731,29929.0,0.05394243556244612
42,0.43,0.731,29929.0,0.05394243556244612
43,0.44,0.731,29929.0,0.05394243556244612
44,0.45,0.731,29929.0,0.05394243556244612
45,0.46,0.731,29929.0,0.05394243556244612
46,0.47,0.731,29929.0,0.05394243556244612
47,0.48,0.731,29929.0,0.05394243556244612
48,0.49,0.731,29929.0,0.05394243556244612
49,0.5,0.731,29929.0,0.05394243556244612
50,0.51,0.731,29929.0,0.05394243556244612
51,0.52,0.731,29929.0,0.05394243556244612
52,0.53,0.731,29929.0,0.05394243556244612
53,0.54,0.731,29929.0,0.05394243556244612
54,0.55,0.731,29929.0,0.05394243556244612
55,0.56,0.731,29929.0,0.05394243556244612
56,0.57,0.731,29929.0,0.05394243556244612
57,0.58,0.731,29929.0,0.05394243556244612
58,0.59,0.731,29929.0,0.05394243556244612
59,0.6,0.731,29929.0,0.05394243556244612
60,0.61,0.731,29929.0,0.05394243556244612
61,0.62,0.731,29928.0,0.05394243556244612
62,0.63,0.731,29905.0,0.05394243556244612
63,0.64,0.732,29814.0,0.05394243556244612
64,0.65,0.733,29631.0,0.05394243556244612
65,0.66,0.734,29317.0,0.05394243556244612
66,0.67,0.736,28863.0,0.05394243556244612
67,0.68,0.738,28031.0,0.05394243556244612
68,0.69,0.742,26686.0,0.05394243556244612
69,0.7,0.746,24702.0,0.05394243556244612
70,0.71,0.754,21733.0,0.05394243556244612
71,0.72,0.764,17734.0,0.05394243556244612
72,0.73,0.776,13846.0,0.05394243556244612
73,0.74,0.785,10482.0,0.05394243556244612
74,0.75,0.798,7925.0,0.05394243556244612
75,0.76,0.807,5919.0,0.05394243556244612
76,0.77,0.819,4462.0,0.05394243556244612
77,0.78,0.83,3303.0,0.05394243556244612
78,0.79,0.828,2242.0,0.05394243556244612
79,0.8,0.844,1389.0,0.05394243556244612
80,0.81,0.841,801.0,0.05394243556244612
81,0.82,0.851,462.0,0.05394243556244612
82,0.83,0.857,286.0,0.05394243556244612
83,0.84,0.864,198.0,0.05394243556244612
84,0.85,0.87,131.0,0.05394243556244612
85,0.86,0.878,74.0,0.05394243556244612
86,0.87,0.897,29.0,0.05394243556244612
