,P(p)>,Success rate,Quantity,no_outcome
0,0.01,0.672,23056.0,0.368098265946096
1,0.02,0.672,23056.0,0.368098265946096
2,0.03,0.672,23056.0,0.368098265946096
3,0.04,0.672,23056.0,0.368098265946096
4,0.05,0.672,23056.0,0.368098265946096
5,0.06,0.672,23056.0,0.368098265946096
6,0.07,0.672,23056.0,0.368098265946096
7,0.08,0.672,23056.0,0.368098265946096
8,0.09,0.672,23056.0,0.368098265946096
9,0.1,0.672,23056.0,0.368098265946096
10,0.11,0.672,23056.0,0.368098265946096
11,0.12,0.672,23056.0,0.368098265946096
12,0.13,0.672,23056.0,0.368098265946096
13,0.14,0.672,23056.0,0.368098265946096
14,0.15,0.672,23056.0,0.368098265946096
15,0.16,0.672,23056.0,0.368098265946096
16,0.17,0.672,23056.0,0.368098265946096
17,0.18,0.672,23056.0,0.368098265946096
18,0.19,0.672,23056.0,0.368098265946096
19,0.2,0.672,23056.0,0.368098265946096
20,0.21,0.672,23056.0,0.368098265946096
21,0.22,0.672,23056.0,0.368098265946096
22,0.23,0.672,23056.0,0.368098265946096
23,0.24,0.672,23056.0,0.368098265946096
24,0.25,0.672,23056.0,0.368098265946096
25,0.26,0.672,23056.0,0.368098265946096
26,0.27,0.672,23056.0,0.368098265946096
27,0.28,0.672,23056.0,0.368098265946096
28,0.29,0.672,23056.0,0.368098265946096
29,0.3,0.672,23056.0,0.368098265946096
30,0.31,0.672,23056.0,0.368098265946096
31,0.32,0.672,23056.0,0.368098265946096
32,0.33,0.672,23056.0,0.368098265946096
33,0.34,0.672,23056.0,0.368098265946096
34,0.35,0.672,23056.0,0.368098265946096
35,0.36,0.672,23056.0,0.368098265946096
36,0.37,0.672,23056.0,0.368098265946096
37,0.38,0.672,23056.0,0.368098265946096
38,0.39,0.672,23056.0,0.368098265946096
39,0.4,0.672,23056.0,0.368098265946096
40,0.41,0.672,23056.0,0.368098265946096
41,0.42,0.672,23056.0,0.368098265946096
42,0.43,0.672,23056.0,0.368098265946096
43,0.44,0.672,23056.0,0.368098265946096
44,0.45,0.672,23056.0,0.368098265946096
45,0.46,0.672,23056.0,0.368098265946096
46,0.47,0.672,23056.0,0.368098265946096
47,0.48,0.672,23056.0,0.368098265946096
48,0.49,0.672,23054.0,0.368098265946096
49,0.5,0.672,23044.0,0.368098265946096
50,0.51,0.673,23002.0,0.368098265946096
51,0.52,0.673,22959.0,0.368098265946096
52,0.53,0.674,22911.0,0.368098265946096
53,0.54,0.675,22820.0,0.368098265946096
54,0.55,0.675,22693.0,0.368098265946096
55,0.56,0.676,22538.0,0.368098265946096
56,0.57,0.678,22284.0,0.368098265946096
57,0.58,0.68,21960.0,0.368098265946096
58,0.59,0.682,21592.0,0.368098265946096
59,0.6,0.684,21101.0,0.368098265946096
60,0.61,0.686,20532.0,0.368098265946096
61,0.62,0.688,19648.0,0.368098265946096
62,0.63,0.695,18318.0,0.368098265946096
63,0.64,0.702,16498.0,0.368098265946096
64,0.65,0.706,14743.0,0.368098265946096
65,0.66,0.713,13051.0,0.368098265946096
66,0.67,0.722,11475.0,0.368098265946096
67,0.68,0.728,9951.0,0.368098265946096
68,0.69,0.737,8528.0,0.368098265946096
69,0.7,0.745,7252.0,0.368098265946096
70,0.71,0.755,6017.0,0.368098265946096
71,0.72,0.766,4762.0,0.368098265946096
72,0.73,0.779,3634.0,0.368098265946096
73,0.74,0.794,2602.0,0.368098265946096
74,0.75,0.806,1818.0,0.368098265946096
75,0.76,0.815,1216.0,0.368098265946096
76,0.77,0.834,747.0,0.368098265946096
77,0.78,0.85,421.0,0.368098265946096
78,0.79,0.879,173.0,0.368098265946096
79,0.8,0.896,48.0,0.368098265946096
80,0.81,0.875,8.0,0.368098265946096
