,P(p)>,Success rate,Quantity,no_outcome
0,0.01,0.19,25227.0,0.2503805537056417
1,0.02,0.19,25227.0,0.2503805537056417
2,0.03,0.19,25227.0,0.2503805537056417
3,0.04,0.19,25227.0,0.2503805537056417
4,0.05,0.19,25227.0,0.2503805537056417
5,0.06,0.19,25227.0,0.2503805537056417
6,0.07,0.19,25227.0,0.2503805537056417
7,0.08,0.19,25227.0,0.2503805537056417
8,0.09,0.19,25227.0,0.2503805537056417
9,0.1,0.19,25210.0,0.2503805537056417
10,0.11,0.19,25111.0,0.2503805537056417
11,0.12,0.192,24811.0,0.2503805537056417
12,0.13,0.194,24119.0,0.2503805537056417
13,0.14,0.199,22819.0,0.2503805537056417
14,0.15,0.205,20773.0,0.2503805537056417
15,0.16,0.211,18470.0,0.2503805537056417
16,0.17,0.221,15969.0,0.2503805537056417
17,0.18,0.231,13269.0,0.2503805537056417
18,0.19,0.244,10557.0,0.2503805537056417
19,0.2,0.256,8093.0,0.2503805537056417
20,0.21,0.268,6279.0,0.2503805537056417
21,0.22,0.28,4919.0,0.2503805537056417
22,0.23,0.29,3905.0,0.2503805537056417
23,0.24,0.296,3162.0,0.2503805537056417
24,0.25,0.311,2630.0,0.2503805537056417
25,0.26,0.323,2193.0,0.2503805537056417
26,0.27,0.338,1807.0,0.2503805537056417
27,0.28,0.346,1415.0,0.2503805537056417
28,0.29,0.349,1075.0,0.2503805537056417
29,0.3,0.365,790.0,0.2503805537056417
30,0.31,0.391,581.0,0.2503805537056417
31,0.32,0.394,462.0,0.2503805537056417
32,0.33,0.406,392.0,0.2503805537056417
33,0.34,0.401,327.0,0.2503805537056417
34,0.35,0.432,278.0,0.2503805537056417
35,0.36,0.438,233.0,0.2503805537056417
36,0.37,0.438,162.0,0.2503805537056417
37,0.38,0.488,84.0,0.2503805537056417
38,0.39,0.55,40.0,0.2503805537056417
39,0.4,0.364,11.0,0.2503805537056417
40,0.41,0.667,3.0,0.2503805537056417
41,0.42,1.0,1.0,0.2503805537056417
