,P(p)>,Success rate,Quantity,no_outcome
0,0.01,0.307,25088.0,0.2572783801020408
1,0.02,0.307,25088.0,0.2572783801020408
2,0.03,0.307,25088.0,0.2572783801020408
3,0.04,0.307,25088.0,0.2572783801020408
4,0.05,0.307,25088.0,0.2572783801020408
5,0.06,0.307,25088.0,0.2572783801020408
6,0.07,0.307,25088.0,0.2572783801020408
7,0.08,0.307,25088.0,0.2572783801020408
8,0.09,0.307,25088.0,0.2572783801020408
9,0.1,0.307,25088.0,0.2572783801020408
10,0.11,0.307,25088.0,0.2572783801020408
11,0.12,0.307,25088.0,0.2572783801020408
12,0.13,0.307,25088.0,0.2572783801020408
13,0.14,0.307,25088.0,0.2572783801020408
14,0.15,0.307,25088.0,0.2572783801020408
15,0.16,0.307,25088.0,0.2572783801020408
16,0.17,0.307,25088.0,0.2572783801020408
17,0.18,0.307,25075.0,0.2572783801020408
18,0.19,0.308,25014.0,0.2572783801020408
19,0.2,0.309,24902.0,0.2572783801020408
20,0.21,0.31,24701.0,0.2572783801020408
21,0.22,0.311,24413.0,0.2572783801020408
22,0.23,0.312,23995.0,0.2572783801020408
23,0.24,0.314,23402.0,0.2572783801020408
24,0.25,0.318,22534.0,0.2572783801020408
25,0.26,0.321,21254.0,0.2572783801020408
26,0.27,0.326,19543.0,0.2572783801020408
27,0.28,0.336,17357.0,0.2572783801020408
28,0.29,0.345,15171.0,0.2572783801020408
29,0.3,0.355,12993.0,0.2572783801020408
30,0.31,0.366,10913.0,0.2572783801020408
31,0.32,0.379,8728.0,0.2572783801020408
32,0.33,0.392,6878.0,0.2572783801020408
33,0.34,0.407,5378.0,0.2572783801020408
34,0.35,0.41,4246.0,0.2572783801020408
35,0.36,0.421,3222.0,0.2572783801020408
36,0.37,0.432,2450.0,0.2572783801020408
37,0.38,0.438,1923.0,0.2572783801020408
38,0.39,0.439,1523.0,0.2572783801020408
39,0.4,0.458,1177.0,0.2572783801020408
40,0.41,0.468,921.0,0.2572783801020408
41,0.42,0.48,719.0,0.2572783801020408
42,0.43,0.498,601.0,0.2572783801020408
43,0.44,0.507,509.0,0.2572783801020408
44,0.45,0.525,432.0,0.2572783801020408
45,0.46,0.521,353.0,0.2572783801020408
46,0.47,0.508,297.0,0.2572783801020408
47,0.48,0.52,248.0,0.2572783801020408
48,0.49,0.538,208.0,0.2572783801020408
49,0.5,0.557,174.0,0.2572783801020408
50,0.51,0.535,129.0,0.2572783801020408
51,0.52,0.574,61.0,0.2572783801020408
52,0.53,0.667,18.0,0.2572783801020408
