,P(p)>,Success rate,Quantity,no_outcome
0,0.01,0.494,12321.0,1.5602344117790297
1,0.02,0.494,12321.0,1.5602344117790297
2,0.03,0.494,12321.0,1.5602344117790297
3,0.04,0.494,12321.0,1.5602344117790297
4,0.05,0.494,12321.0,1.5602344117790297
5,0.06,0.494,12321.0,1.5602344117790297
6,0.07,0.494,12321.0,1.5602344117790297
7,0.08,0.494,12321.0,1.5602344117790297
8,0.09,0.494,12321.0,1.5602344117790297
9,0.1,0.494,12321.0,1.5602344117790297
10,0.11,0.494,12321.0,1.5602344117790297
11,0.12,0.494,12321.0,1.5602344117790297
12,0.13,0.494,12321.0,1.5602344117790297
13,0.14,0.494,12321.0,1.5602344117790297
14,0.15,0.494,12321.0,1.5602344117790297
15,0.16,0.494,12321.0,1.5602344117790297
16,0.17,0.494,12321.0,1.5602344117790297
17,0.18,0.494,12321.0,1.5602344117790297
18,0.19,0.494,12321.0,1.5602344117790297
19,0.2,0.494,12321.0,1.5602344117790297
20,0.21,0.494,12321.0,1.5602344117790297
21,0.22,0.494,12321.0,1.5602344117790297
22,0.23,0.494,12321.0,1.5602344117790297
23,0.24,0.494,12321.0,1.5602344117790297
24,0.25,0.494,12321.0,1.5602344117790297
25,0.26,0.494,12321.0,1.5602344117790297
26,0.27,0.494,12321.0,1.5602344117790297
27,0.28,0.494,12321.0,1.5602344117790297
28,0.29,0.494,12313.0,1.5602344117790297
29,0.3,0.495,12268.0,1.5602344117790297
30,0.31,0.495,12227.0,1.5602344117790297
31,0.32,0.496,12189.0,1.5602344117790297
32,0.33,0.496,12167.0,1.5602344117790297
33,0.34,0.497,12130.0,1.5602344117790297
34,0.35,0.498,12086.0,1.5602344117790297
35,0.36,0.5,11967.0,1.5602344117790297
36,0.37,0.503,11823.0,1.5602344117790297
37,0.38,0.505,11644.0,1.5602344117790297
38,0.39,0.506,11419.0,1.5602344117790297
39,0.4,0.508,11160.0,1.5602344117790297
40,0.41,0.513,10755.0,1.5602344117790297
41,0.42,0.517,10252.0,1.5602344117790297
42,0.43,0.524,9605.0,1.5602344117790297
43,0.44,0.534,8935.0,1.5602344117790297
44,0.45,0.541,8202.0,1.5602344117790297
45,0.46,0.553,7422.0,1.5602344117790297
46,0.47,0.568,6603.0,1.5602344117790297
47,0.48,0.578,5906.0,1.5602344117790297
48,0.49,0.59,5339.0,1.5602344117790297
49,0.5,0.601,4837.0,1.5602344117790297
50,0.51,0.613,4360.0,1.5602344117790297
51,0.52,0.622,3933.0,1.5602344117790297
52,0.53,0.633,3568.0,1.5602344117790297
53,0.54,0.634,3292.0,1.5602344117790297
54,0.55,0.641,3040.0,1.5602344117790297
55,0.56,0.647,2773.0,1.5602344117790297
56,0.57,0.656,2418.0,1.5602344117790297
57,0.58,0.672,2045.0,1.5602344117790297
58,0.59,0.688,1717.0,1.5602344117790297
59,0.6,0.702,1419.0,1.5602344117790297
60,0.61,0.711,1184.0,1.5602344117790297
61,0.62,0.718,984.0,1.5602344117790297
62,0.63,0.735,833.0,1.5602344117790297
63,0.64,0.743,700.0,1.5602344117790297
64,0.65,0.739,574.0,1.5602344117790297
65,0.66,0.744,449.0,1.5602344117790297
66,0.67,0.765,340.0,1.5602344117790297
67,0.68,0.762,260.0,1.5602344117790297
68,0.69,0.764,182.0,1.5602344117790297
69,0.7,0.773,119.0,1.5602344117790297
70,0.71,0.784,88.0,1.5602344117790297
71,0.72,0.822,73.0,1.5602344117790297
72,0.73,0.87,54.0,1.5602344117790297
73,0.74,0.853,34.0,1.5602344117790297
74,0.75,0.875,8.0,1.5602344117790297
75,0.76,1.0,2.0,1.5602344117790297
