,P(p)>,Success rate,Quantity,no_outcome
0,0.01,0.477,19145.0,0.6475805440641845
1,0.02,0.477,19145.0,0.6475805440641845
2,0.03,0.477,19145.0,0.6475805440641845
3,0.04,0.477,19145.0,0.6475805440641845
4,0.05,0.477,19145.0,0.6475805440641845
5,0.06,0.477,19145.0,0.6475805440641845
6,0.07,0.477,19145.0,0.6475805440641845
7,0.08,0.477,19145.0,0.6475805440641845
8,0.09,0.477,19145.0,0.6475805440641845
9,0.1,0.477,19145.0,0.6475805440641845
10,0.11,0.477,19145.0,0.6475805440641845
11,0.12,0.477,19145.0,0.6475805440641845
12,0.13,0.477,19145.0,0.6475805440641845
13,0.14,0.477,19145.0,0.6475805440641845
14,0.15,0.477,19145.0,0.6475805440641845
15,0.16,0.477,19145.0,0.6475805440641845
16,0.17,0.477,19145.0,0.6475805440641845
17,0.18,0.477,19145.0,0.6475805440641845
18,0.19,0.477,19145.0,0.6475805440641845
19,0.2,0.477,19145.0,0.6475805440641845
20,0.21,0.477,19145.0,0.6475805440641845
21,0.22,0.477,19145.0,0.6475805440641845
22,0.23,0.477,19145.0,0.6475805440641845
23,0.24,0.477,19145.0,0.6475805440641845
24,0.25,0.477,19145.0,0.6475805440641845
25,0.26,0.477,19145.0,0.6475805440641845
26,0.27,0.477,19145.0,0.6475805440641845
27,0.28,0.477,19145.0,0.6475805440641845
28,0.29,0.477,19145.0,0.6475805440641845
29,0.3,0.477,19145.0,0.6475805440641845
30,0.31,0.477,19145.0,0.6475805440641845
31,0.32,0.477,19145.0,0.6475805440641845
32,0.33,0.477,19143.0,0.6475805440641845
33,0.34,0.477,19122.0,0.6475805440641845
34,0.35,0.478,19051.0,0.6475805440641845
35,0.36,0.479,18920.0,0.6475805440641845
36,0.37,0.481,18729.0,0.6475805440641845
37,0.38,0.483,18468.0,0.6475805440641845
38,0.39,0.485,18118.0,0.6475805440641845
39,0.4,0.487,17682.0,0.6475805440641845
40,0.41,0.491,17053.0,0.6475805440641845
41,0.42,0.496,16214.0,0.6475805440641845
42,0.43,0.501,15170.0,0.6475805440641845
43,0.44,0.507,14041.0,0.6475805440641845
44,0.45,0.513,12746.0,0.6475805440641845
45,0.46,0.522,11348.0,0.6475805440641845
46,0.47,0.529,9795.0,0.6475805440641845
47,0.48,0.539,8318.0,0.6475805440641845
48,0.49,0.551,7026.0,0.6475805440641845
49,0.5,0.567,5824.0,0.6475805440641845
50,0.51,0.581,4749.0,0.6475805440641845
51,0.52,0.595,3817.0,0.6475805440641845
52,0.53,0.609,3106.0,0.6475805440641845
53,0.54,0.613,2494.0,0.6475805440641845
54,0.55,0.626,1964.0,0.6475805440641845
55,0.56,0.632,1553.0,0.6475805440641845
56,0.57,0.653,1255.0,0.6475805440641845
57,0.58,0.668,1008.0,0.6475805440641845
58,0.59,0.683,795.0,0.6475805440641845
59,0.6,0.709,592.0,0.6475805440641845
60,0.61,0.722,457.0,0.6475805440641845
61,0.62,0.715,375.0,0.6475805440641845
62,0.63,0.7,317.0,0.6475805440641845
63,0.64,0.704,277.0,0.6475805440641845
64,0.65,0.716,218.0,0.6475805440641845
65,0.66,0.731,171.0,0.6475805440641845
66,0.67,0.758,128.0,0.6475805440641845
67,0.68,0.744,82.0,0.6475805440641845
68,0.69,0.8,45.0,0.6475805440641845
69,0.7,0.808,26.0,0.6475805440641845
70,0.71,0.889,9.0,0.6475805440641845
