,P(p)>,Success rate,Quantity,no_outcome
0,0.01,0.554,17041.0,0.850982923537351
1,0.02,0.554,17041.0,0.850982923537351
2,0.03,0.554,17041.0,0.850982923537351
3,0.04,0.554,17041.0,0.850982923537351
4,0.05,0.554,17041.0,0.850982923537351
5,0.06,0.554,17041.0,0.850982923537351
6,0.07,0.554,17041.0,0.850982923537351
7,0.08,0.554,17041.0,0.850982923537351
8,0.09,0.554,17041.0,0.850982923537351
9,0.1,0.554,17041.0,0.850982923537351
10,0.11,0.554,17041.0,0.850982923537351
11,0.12,0.554,17041.0,0.850982923537351
12,0.13,0.554,17041.0,0.850982923537351
13,0.14,0.554,17041.0,0.850982923537351
14,0.15,0.554,17041.0,0.850982923537351
15,0.16,0.554,17041.0,0.850982923537351
16,0.17,0.554,17041.0,0.850982923537351
17,0.18,0.554,17041.0,0.850982923537351
18,0.19,0.554,17041.0,0.850982923537351
19,0.2,0.554,17041.0,0.850982923537351
20,0.21,0.554,17041.0,0.850982923537351
21,0.22,0.554,17041.0,0.850982923537351
22,0.23,0.554,17041.0,0.850982923537351
23,0.24,0.554,17041.0,0.850982923537351
24,0.25,0.554,17041.0,0.850982923537351
25,0.26,0.554,17041.0,0.850982923537351
26,0.27,0.554,17041.0,0.850982923537351
27,0.28,0.554,17041.0,0.850982923537351
28,0.29,0.554,17041.0,0.850982923537351
29,0.3,0.554,17041.0,0.850982923537351
30,0.31,0.554,17041.0,0.850982923537351
31,0.32,0.554,17041.0,0.850982923537351
32,0.33,0.554,17041.0,0.850982923537351
33,0.34,0.554,17041.0,0.850982923537351
34,0.35,0.554,17041.0,0.850982923537351
35,0.36,0.554,17041.0,0.850982923537351
36,0.37,0.554,17041.0,0.850982923537351
37,0.38,0.554,17038.0,0.850982923537351
38,0.39,0.554,17018.0,0.850982923537351
39,0.4,0.555,16963.0,0.850982923537351
40,0.41,0.556,16874.0,0.850982923537351
41,0.42,0.557,16794.0,0.850982923537351
42,0.43,0.559,16685.0,0.850982923537351
43,0.44,0.56,16541.0,0.850982923537351
44,0.45,0.562,16301.0,0.850982923537351
45,0.46,0.566,16003.0,0.850982923537351
46,0.47,0.569,15604.0,0.850982923537351
47,0.48,0.572,15015.0,0.850982923537351
48,0.49,0.578,14269.0,0.850982923537351
49,0.5,0.584,13363.0,0.850982923537351
50,0.51,0.59,12457.0,0.850982923537351
51,0.52,0.598,11430.0,0.850982923537351
52,0.53,0.605,10433.0,0.850982923537351
53,0.54,0.612,9431.0,0.850982923537351
54,0.55,0.621,8459.0,0.850982923537351
55,0.56,0.627,7549.0,0.850982923537351
56,0.57,0.635,6736.0,0.850982923537351
57,0.58,0.644,5848.0,0.850982923537351
58,0.59,0.651,4993.0,0.850982923537351
59,0.6,0.663,4222.0,0.850982923537351
60,0.61,0.67,3542.0,0.850982923537351
61,0.62,0.679,2926.0,0.850982923537351
62,0.63,0.682,2341.0,0.850982923537351
63,0.64,0.694,1803.0,0.850982923537351
64,0.65,0.724,1346.0,0.850982923537351
65,0.66,0.753,994.0,0.850982923537351
66,0.67,0.783,724.0,0.850982923537351
67,0.68,0.809,492.0,0.850982923537351
68,0.69,0.811,322.0,0.850982923537351
69,0.7,0.86,229.0,0.850982923537351
70,0.71,0.872,164.0,0.850982923537351
71,0.72,0.856,111.0,0.850982923537351
72,0.73,0.896,48.0,0.850982923537351
73,0.74,0.88,25.0,0.850982923537351
74,0.75,0.889,9.0,0.850982923537351
75,0.76,1.0,1.0,0.850982923537351
