,P(p)>,Success rate,Quantity,no_outcome
0,0.01,0.361,21033.0,0.4997004649924403
1,0.02,0.361,21033.0,0.4997004649924403
2,0.03,0.361,21033.0,0.4997004649924403
3,0.04,0.361,21033.0,0.4997004649924403
4,0.05,0.361,21033.0,0.4997004649924403
5,0.06,0.361,21033.0,0.4997004649924403
6,0.07,0.361,21033.0,0.4997004649924403
7,0.08,0.361,21033.0,0.4997004649924403
8,0.09,0.361,21033.0,0.4997004649924403
9,0.1,0.361,21033.0,0.4997004649924403
10,0.11,0.361,21033.0,0.4997004649924403
11,0.12,0.361,21033.0,0.4997004649924403
12,0.13,0.361,21033.0,0.4997004649924403
13,0.14,0.361,21033.0,0.4997004649924403
14,0.15,0.361,21033.0,0.4997004649924403
15,0.16,0.361,21033.0,0.4997004649924403
16,0.17,0.361,21033.0,0.4997004649924403
17,0.18,0.361,21033.0,0.4997004649924403
18,0.19,0.361,21033.0,0.4997004649924403
19,0.2,0.361,21033.0,0.4997004649924403
20,0.21,0.361,21032.0,0.4997004649924403
21,0.22,0.361,21025.0,0.4997004649924403
22,0.23,0.361,21007.0,0.4997004649924403
23,0.24,0.361,20967.0,0.4997004649924403
24,0.25,0.362,20915.0,0.4997004649924403
25,0.26,0.362,20813.0,0.4997004649924403
26,0.27,0.364,20627.0,0.4997004649924403
27,0.28,0.365,20312.0,0.4997004649924403
28,0.29,0.368,19833.0,0.4997004649924403
29,0.3,0.372,19150.0,0.4997004649924403
30,0.31,0.377,18173.0,0.4997004649924403
31,0.32,0.384,16729.0,0.4997004649924403
32,0.33,0.393,14997.0,0.4997004649924403
33,0.34,0.402,13153.0,0.4997004649924403
34,0.35,0.412,11073.0,0.4997004649924403
35,0.36,0.427,9095.0,0.4997004649924403
36,0.37,0.433,7324.0,0.4997004649924403
37,0.38,0.444,5867.0,0.4997004649924403
38,0.39,0.457,4744.0,0.4997004649924403
39,0.4,0.469,3918.0,0.4997004649924403
40,0.41,0.476,3242.0,0.4997004649924403
41,0.42,0.488,2694.0,0.4997004649924403
42,0.43,0.503,2197.0,0.4997004649924403
43,0.44,0.514,1792.0,0.4997004649924403
44,0.45,0.524,1437.0,0.4997004649924403
45,0.46,0.537,1185.0,0.4997004649924403
46,0.47,0.538,1004.0,0.4997004649924403
47,0.48,0.548,850.0,0.4997004649924403
48,0.49,0.565,735.0,0.4997004649924403
49,0.5,0.587,606.0,0.4997004649924403
50,0.51,0.578,505.0,0.4997004649924403
51,0.52,0.582,419.0,0.4997004649924403
52,0.53,0.603,345.0,0.4997004649924403
53,0.54,0.615,299.0,0.4997004649924403
54,0.55,0.578,249.0,0.4997004649924403
55,0.56,0.606,213.0,0.4997004649924403
56,0.57,0.594,180.0,0.4997004649924403
57,0.58,0.589,141.0,0.4997004649924403
58,0.59,0.553,103.0,0.4997004649924403
59,0.6,0.565,69.0,0.4997004649924403
60,0.61,0.627,51.0,0.4997004649924403
61,0.62,0.696,23.0,0.4997004649924403
62,0.63,0.667,9.0,0.4997004649924403
