,P(p)>,Success rate,Quantity,no_outcome
0,0.01,0.352,23378.0,0.34928905087007855
1,0.02,0.352,23378.0,0.34928905087007855
2,0.03,0.352,23378.0,0.34928905087007855
3,0.04,0.352,23378.0,0.34928905087007855
4,0.05,0.352,23378.0,0.34928905087007855
5,0.06,0.352,23378.0,0.34928905087007855
6,0.07,0.352,23378.0,0.34928905087007855
7,0.08,0.352,23378.0,0.34928905087007855
8,0.09,0.352,23378.0,0.34928905087007855
9,0.1,0.352,23378.0,0.34928905087007855
10,0.11,0.352,23378.0,0.34928905087007855
11,0.12,0.352,23378.0,0.34928905087007855
12,0.13,0.352,23378.0,0.34928905087007855
13,0.14,0.352,23378.0,0.34928905087007855
14,0.15,0.352,23378.0,0.34928905087007855
15,0.16,0.352,23378.0,0.34928905087007855
16,0.17,0.352,23378.0,0.34928905087007855
17,0.18,0.352,23378.0,0.34928905087007855
18,0.19,0.352,23378.0,0.34928905087007855
19,0.2,0.352,23378.0,0.34928905087007855
20,0.21,0.352,23378.0,0.34928905087007855
21,0.22,0.352,23366.0,0.34928905087007855
22,0.23,0.352,23342.0,0.34928905087007855
23,0.24,0.353,23276.0,0.34928905087007855
24,0.25,0.354,23148.0,0.34928905087007855
25,0.26,0.355,22940.0,0.34928905087007855
26,0.27,0.357,22602.0,0.34928905087007855
27,0.28,0.36,22025.0,0.34928905087007855
28,0.29,0.365,21092.0,0.34928905087007855
29,0.3,0.371,19932.0,0.34928905087007855
30,0.31,0.377,18432.0,0.34928905087007855
31,0.32,0.385,16735.0,0.34928905087007855
32,0.33,0.393,14973.0,0.34928905087007855
33,0.34,0.4,13033.0,0.34928905087007855
34,0.35,0.408,10935.0,0.34928905087007855
35,0.36,0.418,8925.0,0.34928905087007855
36,0.37,0.431,7088.0,0.34928905087007855
37,0.38,0.441,5524.0,0.34928905087007855
38,0.39,0.449,4271.0,0.34928905087007855
39,0.4,0.465,3358.0,0.34928905087007855
40,0.41,0.464,2622.0,0.34928905087007855
41,0.42,0.47,2100.0,0.34928905087007855
42,0.43,0.478,1692.0,0.34928905087007855
43,0.44,0.497,1366.0,0.34928905087007855
44,0.45,0.518,1126.0,0.34928905087007855
45,0.46,0.544,928.0,0.34928905087007855
46,0.47,0.55,776.0,0.34928905087007855
47,0.48,0.561,659.0,0.34928905087007855
48,0.49,0.569,562.0,0.34928905087007855
49,0.5,0.552,460.0,0.34928905087007855
50,0.51,0.55,391.0,0.34928905087007855
51,0.52,0.56,343.0,0.34928905087007855
52,0.53,0.553,302.0,0.34928905087007855
53,0.54,0.565,255.0,0.34928905087007855
54,0.55,0.58,219.0,0.34928905087007855
55,0.56,0.607,191.0,0.34928905087007855
56,0.57,0.608,148.0,0.34928905087007855
57,0.58,0.617,115.0,0.34928905087007855
58,0.59,0.743,70.0,0.34928905087007855
59,0.6,0.794,34.0,0.34928905087007855
60,0.61,0.867,15.0,0.34928905087007855
61,0.62,1.0,3.0,0.34928905087007855
