,P(p)>,Success rate,Quantity,no_outcome
0,0.01,0.254,23713.0,0.33020419523797473
1,0.02,0.254,23713.0,0.33020419523797473
2,0.03,0.254,23713.0,0.33020419523797473
3,0.04,0.254,23713.0,0.33020419523797473
4,0.05,0.254,23713.0,0.33020419523797473
5,0.06,0.254,23713.0,0.33020419523797473
6,0.07,0.254,23713.0,0.33020419523797473
7,0.08,0.254,23713.0,0.33020419523797473
8,0.09,0.254,23713.0,0.33020419523797473
9,0.1,0.254,23713.0,0.33020419523797473
10,0.11,0.254,23713.0,0.33020419523797473
11,0.12,0.254,23713.0,0.33020419523797473
12,0.13,0.254,23713.0,0.33020419523797473
13,0.14,0.254,23713.0,0.33020419523797473
14,0.15,0.254,23706.0,0.33020419523797473
15,0.16,0.254,23638.0,0.33020419523797473
16,0.17,0.256,23423.0,0.33020419523797473
17,0.18,0.258,23001.0,0.33020419523797473
18,0.19,0.261,22184.0,0.33020419523797473
19,0.2,0.265,21049.0,0.33020419523797473
20,0.21,0.27,19449.0,0.33020419523797473
21,0.22,0.276,17674.0,0.33020419523797473
22,0.23,0.286,15583.0,0.33020419523797473
23,0.24,0.296,13101.0,0.33020419523797473
24,0.25,0.307,10566.0,0.33020419523797473
25,0.26,0.318,8278.0,0.33020419523797473
26,0.27,0.332,6588.0,0.33020419523797473
27,0.28,0.34,5299.0,0.33020419523797473
28,0.29,0.346,4301.0,0.33020419523797473
29,0.3,0.354,3614.0,0.33020419523797473
30,0.31,0.364,3042.0,0.33020419523797473
31,0.32,0.372,2517.0,0.33020419523797473
32,0.33,0.382,2109.0,0.33020419523797473
33,0.34,0.394,1736.0,0.33020419523797473
34,0.35,0.405,1404.0,0.33020419523797473
35,0.36,0.413,1110.0,0.33020419523797473
36,0.37,0.439,902.0,0.33020419523797473
37,0.38,0.436,747.0,0.33020419523797473
38,0.39,0.454,634.0,0.33020419523797473
39,0.4,0.472,502.0,0.33020419523797473
40,0.41,0.459,429.0,0.33020419523797473
41,0.42,0.457,341.0,0.33020419523797473
42,0.43,0.475,297.0,0.33020419523797473
43,0.44,0.504,262.0,0.33020419523797473
44,0.45,0.502,221.0,0.33020419523797473
45,0.46,0.503,183.0,0.33020419523797473
46,0.47,0.464,125.0,0.33020419523797473
47,0.48,0.6,70.0,0.33020419523797473
48,0.49,0.625,40.0,0.33020419523797473
49,0.5,0.529,17.0,0.33020419523797473
50,0.51,1.0,3.0,0.33020419523797473
