,P(p)>,Success rate,Quantity,no_outcome
0,0.01,0.678,16149.0,0.9532956825444007
1,0.02,0.678,16149.0,0.9532956825444007
2,0.03,0.678,16149.0,0.9532956825444007
3,0.04,0.678,16149.0,0.9532956825444007
4,0.05,0.678,16149.0,0.9532956825444007
5,0.06,0.678,16149.0,0.9532956825444007
6,0.07,0.678,16149.0,0.9532956825444007
7,0.08,0.678,16149.0,0.9532956825444007
8,0.09,0.678,16149.0,0.9532956825444007
9,0.1,0.678,16149.0,0.9532956825444007
10,0.11,0.678,16149.0,0.9532956825444007
11,0.12,0.678,16149.0,0.9532956825444007
12,0.13,0.678,16149.0,0.9532956825444007
13,0.14,0.678,16149.0,0.9532956825444007
14,0.15,0.678,16149.0,0.9532956825444007
15,0.16,0.678,16149.0,0.9532956825444007
16,0.17,0.678,16149.0,0.9532956825444007
17,0.18,0.678,16149.0,0.9532956825444007
18,0.19,0.678,16149.0,0.9532956825444007
19,0.2,0.678,16149.0,0.9532956825444007
20,0.21,0.678,16149.0,0.9532956825444007
21,0.22,0.678,16149.0,0.9532956825444007
22,0.23,0.678,16149.0,0.9532956825444007
23,0.24,0.678,16149.0,0.9532956825444007
24,0.25,0.678,16149.0,0.9532956825444007
25,0.26,0.678,16149.0,0.9532956825444007
26,0.27,0.678,16149.0,0.9532956825444007
27,0.28,0.678,16149.0,0.9532956825444007
28,0.29,0.678,16149.0,0.9532956825444007
29,0.3,0.678,16149.0,0.9532956825444007
30,0.31,0.678,16149.0,0.9532956825444007
31,0.32,0.678,16149.0,0.9532956825444007
32,0.33,0.678,16149.0,0.9532956825444007
33,0.34,0.678,16149.0,0.9532956825444007
34,0.35,0.678,16149.0,0.9532956825444007
35,0.36,0.678,16149.0,0.9532956825444007
36,0.37,0.678,16149.0,0.9532956825444007
37,0.38,0.678,16149.0,0.9532956825444007
38,0.39,0.678,16149.0,0.9532956825444007
39,0.4,0.678,16149.0,0.9532956825444007
40,0.41,0.678,16149.0,0.9532956825444007
41,0.42,0.678,16149.0,0.9532956825444007
42,0.43,0.678,16149.0,0.9532956825444007
43,0.44,0.678,16149.0,0.9532956825444007
44,0.45,0.678,16149.0,0.9532956825444007
45,0.46,0.678,16136.0,0.9532956825444007
46,0.47,0.679,16100.0,0.9532956825444007
47,0.48,0.679,16084.0,0.9532956825444007
48,0.49,0.679,16054.0,0.9532956825444007
49,0.5,0.68,16005.0,0.9532956825444007
50,0.51,0.681,15938.0,0.9532956825444007
51,0.52,0.682,15864.0,0.9532956825444007
52,0.53,0.683,15794.0,0.9532956825444007
53,0.54,0.684,15692.0,0.9532956825444007
54,0.55,0.687,15500.0,0.9532956825444007
55,0.56,0.688,15309.0,0.9532956825444007
56,0.57,0.689,15146.0,0.9532956825444007
57,0.58,0.691,14932.0,0.9532956825444007
58,0.59,0.692,14707.0,0.9532956825444007
59,0.6,0.695,14424.0,0.9532956825444007
60,0.61,0.697,14083.0,0.9532956825444007
61,0.62,0.702,13604.0,0.9532956825444007
62,0.63,0.706,12910.0,0.9532956825444007
63,0.64,0.712,12017.0,0.9532956825444007
64,0.65,0.718,10972.0,0.9532956825444007
65,0.66,0.723,9875.0,0.9532956825444007
66,0.67,0.729,8829.0,0.9532956825444007
67,0.68,0.739,7779.0,0.9532956825444007
68,0.69,0.749,6756.0,0.9532956825444007
69,0.7,0.753,5842.0,0.9532956825444007
70,0.71,0.759,4953.0,0.9532956825444007
71,0.72,0.766,4100.0,0.9532956825444007
72,0.73,0.777,3419.0,0.9532956825444007
73,0.74,0.793,2821.0,0.9532956825444007
74,0.75,0.805,2282.0,0.9532956825444007
75,0.76,0.812,1731.0,0.9532956825444007
76,0.77,0.829,1313.0,0.9532956825444007
77,0.78,0.834,979.0,0.9532956825444007
78,0.79,0.834,687.0,0.9532956825444007
79,0.8,0.845,452.0,0.9532956825444007
80,0.81,0.853,279.0,0.9532956825444007
81,0.82,0.868,159.0,0.9532956825444007
82,0.83,0.884,69.0,0.9532956825444007
83,0.84,0.87,23.0,0.9532956825444007
84,0.85,1.0,3.0,0.9532956825444007
