,P(p)>,Success rate,Quantity,no_outcome
0,0.01,0.322,22597.0,0.39592497853621406
1,0.02,0.322,22597.0,0.39592497853621406
2,0.03,0.322,22597.0,0.39592497853621406
3,0.04,0.322,22597.0,0.39592497853621406
4,0.05,0.322,22597.0,0.39592497853621406
5,0.06,0.322,22597.0,0.39592497853621406
6,0.07,0.322,22597.0,0.39592497853621406
7,0.08,0.322,22597.0,0.39592497853621406
8,0.09,0.322,22597.0,0.39592497853621406
9,0.1,0.322,22597.0,0.39592497853621406
10,0.11,0.322,22597.0,0.39592497853621406
11,0.12,0.322,22597.0,0.39592497853621406
12,0.13,0.322,22597.0,0.39592497853621406
13,0.14,0.322,22597.0,0.39592497853621406
14,0.15,0.322,22597.0,0.39592497853621406
15,0.16,0.322,22597.0,0.39592497853621406
16,0.17,0.322,22597.0,0.39592497853621406
17,0.18,0.322,22597.0,0.39592497853621406
18,0.19,0.322,22597.0,0.39592497853621406
19,0.2,0.322,22579.0,0.39592497853621406
20,0.21,0.322,22524.0,0.39592497853621406
21,0.22,0.323,22430.0,0.39592497853621406
22,0.23,0.324,22208.0,0.39592497853621406
23,0.24,0.325,21919.0,0.39592497853621406
24,0.25,0.328,21454.0,0.39592497853621406
25,0.26,0.331,20706.0,0.39592497853621406
26,0.27,0.336,19538.0,0.39592497853621406
27,0.28,0.343,18082.0,0.39592497853621406
28,0.29,0.351,16556.0,0.39592497853621406
29,0.3,0.359,14805.0,0.39592497853621406
30,0.31,0.37,12677.0,0.39592497853621406
31,0.32,0.384,10369.0,0.39592497853621406
32,0.33,0.396,8083.0,0.39592497853621406
33,0.34,0.414,6289.0,0.39592497853621406
34,0.35,0.432,4921.0,0.39592497853621406
35,0.36,0.438,3877.0,0.39592497853621406
36,0.37,0.445,3108.0,0.39592497853621406
37,0.38,0.448,2572.0,0.39592497853621406
38,0.39,0.453,2143.0,0.39592497853621406
39,0.4,0.462,1796.0,0.39592497853621406
40,0.41,0.479,1502.0,0.39592497853621406
41,0.42,0.493,1243.0,0.39592497853621406
42,0.43,0.508,1028.0,0.39592497853621406
43,0.44,0.526,874.0,0.39592497853621406
44,0.45,0.533,760.0,0.39592497853621406
45,0.46,0.543,619.0,0.39592497853621406
46,0.47,0.557,521.0,0.39592497853621406
47,0.48,0.552,435.0,0.39592497853621406
48,0.49,0.573,377.0,0.39592497853621406
49,0.5,0.573,321.0,0.39592497853621406
50,0.51,0.568,285.0,0.39592497853621406
51,0.52,0.568,250.0,0.39592497853621406
52,0.53,0.589,197.0,0.39592497853621406
53,0.54,0.61,154.0,0.39592497853621406
54,0.55,0.597,119.0,0.39592497853621406
55,0.56,0.684,79.0,0.39592497853621406
56,0.57,0.646,65.0,0.39592497853621406
57,0.58,0.625,32.0,0.39592497853621406
58,0.59,0.692,13.0,0.39592497853621406
