,P(p)>,Success rate,Quantity,no_outcome
0,0.01,0.426,13891.0,1.270820134769337
1,0.02,0.426,13891.0,1.270820134769337
2,0.03,0.426,13891.0,1.270820134769337
3,0.04,0.426,13891.0,1.270820134769337
4,0.05,0.426,13891.0,1.270820134769337
5,0.06,0.426,13891.0,1.270820134769337
6,0.07,0.426,13891.0,1.270820134769337
7,0.08,0.426,13891.0,1.270820134769337
8,0.09,0.426,13891.0,1.270820134769337
9,0.1,0.426,13891.0,1.270820134769337
10,0.11,0.426,13891.0,1.270820134769337
11,0.12,0.426,13891.0,1.270820134769337
12,0.13,0.426,13891.0,1.270820134769337
13,0.14,0.426,13891.0,1.270820134769337
14,0.15,0.426,13891.0,1.270820134769337
15,0.16,0.426,13891.0,1.270820134769337
16,0.17,0.426,13891.0,1.270820134769337
17,0.18,0.426,13891.0,1.270820134769337
18,0.19,0.426,13891.0,1.270820134769337
19,0.2,0.426,13891.0,1.270820134769337
20,0.21,0.426,13891.0,1.270820134769337
21,0.22,0.426,13891.0,1.270820134769337
22,0.23,0.426,13891.0,1.270820134769337
23,0.24,0.426,13891.0,1.270820134769337
24,0.25,0.427,13883.0,1.270820134769337
25,0.26,0.427,13856.0,1.270820134769337
26,0.27,0.428,13796.0,1.270820134769337
27,0.28,0.429,13750.0,1.270820134769337
28,0.29,0.429,13711.0,1.270820134769337
29,0.3,0.43,13644.0,1.270820134769337
30,0.31,0.432,13543.0,1.270820134769337
31,0.32,0.434,13389.0,1.270820134769337
32,0.33,0.438,13101.0,1.270820134769337
33,0.34,0.442,12642.0,1.270820134769337
34,0.35,0.448,11997.0,1.270820134769337
35,0.36,0.456,11204.0,1.270820134769337
36,0.37,0.463,10343.0,1.270820134769337
37,0.38,0.472,9502.0,1.270820134769337
38,0.39,0.478,8714.0,1.270820134769337
39,0.4,0.485,7916.0,1.270820134769337
40,0.41,0.494,7062.0,1.270820134769337
41,0.42,0.502,6301.0,1.270820134769337
42,0.43,0.512,5645.0,1.270820134769337
43,0.44,0.522,5076.0,1.270820134769337
44,0.45,0.529,4603.0,1.270820134769337
45,0.46,0.536,4083.0,1.270820134769337
46,0.47,0.548,3629.0,1.270820134769337
47,0.48,0.557,3194.0,1.270820134769337
48,0.49,0.569,2800.0,1.270820134769337
49,0.5,0.576,2439.0,1.270820134769337
50,0.51,0.576,2013.0,1.270820134769337
51,0.52,0.586,1683.0,1.270820134769337
52,0.53,0.605,1411.0,1.270820134769337
53,0.54,0.632,1151.0,1.270820134769337
54,0.55,0.635,925.0,1.270820134769337
55,0.56,0.64,766.0,1.270820134769337
56,0.57,0.65,583.0,1.270820134769337
57,0.58,0.67,457.0,1.270820134769337
58,0.59,0.707,348.0,1.270820134769337
59,0.6,0.735,264.0,1.270820134769337
60,0.61,0.748,202.0,1.270820134769337
61,0.62,0.774,146.0,1.270820134769337
62,0.63,0.79,119.0,1.270820134769337
63,0.64,0.792,96.0,1.270820134769337
64,0.65,0.824,74.0,1.270820134769337
65,0.66,0.827,52.0,1.270820134769337
66,0.67,0.759,29.0,1.270820134769337
67,0.68,0.778,9.0,1.270820134769337
68,0.69,0.8,5.0,1.270820134769337
