,P(p)>,Success rate,Quantity,no_outcome
0,0.01,0.391,14892.0,1.1181755912808735
1,0.02,0.391,14892.0,1.1181755912808735
2,0.03,0.391,14892.0,1.1181755912808735
3,0.04,0.391,14892.0,1.1181755912808735
4,0.05,0.391,14892.0,1.1181755912808735
5,0.06,0.391,14892.0,1.1181755912808735
6,0.07,0.391,14892.0,1.1181755912808735
7,0.08,0.391,14892.0,1.1181755912808735
8,0.09,0.391,14892.0,1.1181755912808735
9,0.1,0.391,14892.0,1.1181755912808735
10,0.11,0.391,14892.0,1.1181755912808735
11,0.12,0.391,14892.0,1.1181755912808735
12,0.13,0.391,14892.0,1.1181755912808735
13,0.14,0.391,14892.0,1.1181755912808735
14,0.15,0.391,14892.0,1.1181755912808735
15,0.16,0.391,14892.0,1.1181755912808735
16,0.17,0.391,14892.0,1.1181755912808735
17,0.18,0.391,14892.0,1.1181755912808735
18,0.19,0.391,14892.0,1.1181755912808735
19,0.2,0.391,14892.0,1.1181755912808735
20,0.21,0.391,14892.0,1.1181755912808735
21,0.22,0.392,14854.0,1.1181755912808735
22,0.23,0.392,14785.0,1.1181755912808735
23,0.24,0.392,14740.0,1.1181755912808735
24,0.25,0.393,14722.0,1.1181755912808735
25,0.26,0.393,14699.0,1.1181755912808735
26,0.27,0.393,14665.0,1.1181755912808735
27,0.28,0.394,14604.0,1.1181755912808735
28,0.29,0.395,14459.0,1.1181755912808735
29,0.3,0.398,14157.0,1.1181755912808735
30,0.31,0.403,13661.0,1.1181755912808735
31,0.32,0.409,12996.0,1.1181755912808735
32,0.33,0.416,12229.0,1.1181755912808735
33,0.34,0.421,11267.0,1.1181755912808735
34,0.35,0.43,10297.0,1.1181755912808735
35,0.36,0.437,9260.0,1.1181755912808735
36,0.37,0.447,8193.0,1.1181755912808735
37,0.38,0.458,7200.0,1.1181755912808735
38,0.39,0.466,6363.0,1.1181755912808735
39,0.4,0.475,5569.0,1.1181755912808735
40,0.41,0.483,4947.0,1.1181755912808735
41,0.42,0.492,4317.0,1.1181755912808735
42,0.43,0.505,3847.0,1.1181755912808735
43,0.44,0.513,3360.0,1.1181755912808735
44,0.45,0.524,2884.0,1.1181755912808735
45,0.46,0.532,2429.0,1.1181755912808735
46,0.47,0.534,2013.0,1.1181755912808735
47,0.48,0.536,1642.0,1.1181755912808735
48,0.49,0.533,1404.0,1.1181755912808735
49,0.5,0.543,1222.0,1.1181755912808735
50,0.51,0.569,1020.0,1.1181755912808735
51,0.52,0.575,849.0,1.1181755912808735
52,0.53,0.597,662.0,1.1181755912808735
53,0.54,0.609,504.0,1.1181755912808735
54,0.55,0.623,395.0,1.1181755912808735
55,0.56,0.632,321.0,1.1181755912808735
56,0.57,0.625,280.0,1.1181755912808735
57,0.58,0.647,224.0,1.1181755912808735
58,0.59,0.674,193.0,1.1181755912808735
59,0.6,0.68,150.0,1.1181755912808735
60,0.61,0.726,106.0,1.1181755912808735
61,0.62,0.761,71.0,1.1181755912808735
62,0.63,0.795,39.0,1.1181755912808735
63,0.64,0.741,27.0,1.1181755912808735
64,0.65,0.647,17.0,1.1181755912808735
65,0.66,0.75,8.0,1.1181755912808735
