,P(p)>,Success rate,Quantity,no_outcome
0,0.01,0.131,27097.0,0.16406244233679004
1,0.02,0.131,27097.0,0.16406244233679004
2,0.03,0.131,27097.0,0.16406244233679004
3,0.04,0.131,27097.0,0.16406244233679004
4,0.05,0.131,27094.0,0.16406244233679004
5,0.06,0.131,27031.0,0.16406244233679004
6,0.07,0.132,26808.0,0.16406244233679004
7,0.08,0.133,26313.0,0.16406244233679004
8,0.09,0.136,24953.0,0.16406244233679004
9,0.1,0.141,22490.0,0.16406244233679004
10,0.11,0.149,19200.0,0.16406244233679004
11,0.12,0.158,15523.0,0.16406244233679004
12,0.13,0.173,11459.0,0.16406244233679004
13,0.14,0.19,7949.0,0.16406244233679004
14,0.15,0.206,5770.0,0.16406244233679004
15,0.16,0.218,4254.0,0.16406244233679004
16,0.17,0.235,3158.0,0.16406244233679004
17,0.18,0.249,2404.0,0.16406244233679004
18,0.19,0.252,1900.0,0.16406244233679004
19,0.2,0.26,1556.0,0.16406244233679004
20,0.21,0.265,1287.0,0.16406244233679004
21,0.22,0.275,1051.0,0.16406244233679004
22,0.23,0.292,856.0,0.16406244233679004
23,0.24,0.344,547.0,0.16406244233679004
24,0.25,0.379,398.0,0.16406244233679004
25,0.26,0.42,286.0,0.16406244233679004
26,0.27,0.473,184.0,0.16406244233679004
27,0.28,0.47,117.0,0.16406244233679004
28,0.29,0.5,64.0,0.16406244233679004
29,0.3,0.467,30.0,0.16406244233679004
30,0.31,0.5,12.0,0.16406244233679004
