,P(p)>,Success rate,Quantity,no_outcome
0,0.01,0.28,19131.0,0.6488034876062434
1,0.02,0.28,19131.0,0.6488034876062434
2,0.03,0.28,19131.0,0.6488034876062434
3,0.04,0.28,19131.0,0.6488034876062434
4,0.05,0.28,19131.0,0.6488034876062434
5,0.06,0.28,19131.0,0.6488034876062434
6,0.07,0.28,19131.0,0.6488034876062434
7,0.08,0.28,19131.0,0.6488034876062434
8,0.09,0.28,19131.0,0.6488034876062434
9,0.1,0.28,19131.0,0.6488034876062434
10,0.11,0.28,19131.0,0.6488034876062434
11,0.12,0.28,19131.0,0.6488034876062434
12,0.13,0.28,19131.0,0.6488034876062434
13,0.14,0.28,19131.0,0.6488034876062434
14,0.15,0.28,19131.0,0.6488034876062434
15,0.16,0.28,19112.0,0.6488034876062434
16,0.17,0.28,19069.0,0.6488034876062434
17,0.18,0.281,18956.0,0.6488034876062434
18,0.19,0.284,18659.0,0.6488034876062434
19,0.2,0.285,18220.0,0.6488034876062434
20,0.21,0.288,17591.0,0.6488034876062434
21,0.22,0.293,16702.0,0.6488034876062434
22,0.23,0.301,15482.0,0.6488034876062434
23,0.24,0.31,13959.0,0.6488034876062434
24,0.25,0.32,12393.0,0.6488034876062434
25,0.26,0.328,10780.0,0.6488034876062434
26,0.27,0.34,9257.0,0.6488034876062434
27,0.28,0.351,7798.0,0.6488034876062434
28,0.29,0.362,6530.0,0.6488034876062434
29,0.3,0.371,5446.0,0.6488034876062434
30,0.31,0.383,4498.0,0.6488034876062434
31,0.32,0.393,3661.0,0.6488034876062434
32,0.33,0.399,3112.0,0.6488034876062434
33,0.34,0.407,2712.0,0.6488034876062434
34,0.35,0.413,2358.0,0.6488034876062434
35,0.36,0.42,2026.0,0.6488034876062434
36,0.37,0.431,1684.0,0.6488034876062434
37,0.38,0.446,1419.0,0.6488034876062434
38,0.39,0.477,1161.0,0.6488034876062434
39,0.4,0.48,943.0,0.6488034876062434
40,0.41,0.502,779.0,0.6488034876062434
41,0.42,0.516,641.0,0.6488034876062434
42,0.43,0.533,525.0,0.6488034876062434
43,0.44,0.538,429.0,0.6488034876062434
44,0.45,0.564,337.0,0.6488034876062434
45,0.46,0.555,281.0,0.6488034876062434
46,0.47,0.54,250.0,0.6488034876062434
47,0.48,0.531,228.0,0.6488034876062434
48,0.49,0.547,190.0,0.6488034876062434
49,0.5,0.577,163.0,0.6488034876062434
50,0.51,0.611,126.0,0.6488034876062434
51,0.52,0.637,91.0,0.6488034876062434
52,0.53,0.677,62.0,0.6488034876062434
53,0.54,0.683,41.0,0.6488034876062434
54,0.55,0.71,31.0,0.6488034876062434
55,0.56,0.833,6.0,0.6488034876062434
