,P(p)>,Success rate,Quantity,no_outcome
0,0.01,0.28,24377.0,0.29399168040957985
1,0.02,0.28,24377.0,0.29399168040957985
2,0.03,0.28,24377.0,0.29399168040957985
3,0.04,0.28,24377.0,0.29399168040957985
4,0.05,0.28,24377.0,0.29399168040957985
5,0.06,0.28,24377.0,0.29399168040957985
6,0.07,0.28,24377.0,0.29399168040957985
7,0.08,0.28,24377.0,0.29399168040957985
8,0.09,0.28,24377.0,0.29399168040957985
9,0.1,0.28,24377.0,0.29399168040957985
10,0.11,0.28,24377.0,0.29399168040957985
11,0.12,0.28,24377.0,0.29399168040957985
12,0.13,0.28,24377.0,0.29399168040957985
13,0.14,0.28,24377.0,0.29399168040957985
14,0.15,0.28,24375.0,0.29399168040957985
15,0.16,0.28,24359.0,0.29399168040957985
16,0.17,0.28,24313.0,0.29399168040957985
17,0.18,0.281,24225.0,0.29399168040957985
18,0.19,0.281,24030.0,0.29399168040957985
19,0.2,0.284,23664.0,0.29399168040957985
20,0.21,0.286,23109.0,0.29399168040957985
21,0.22,0.29,22246.0,0.29399168040957985
22,0.23,0.294,21013.0,0.29399168040957985
23,0.24,0.3,19333.0,0.29399168040957985
24,0.25,0.305,17314.0,0.29399168040957985
25,0.26,0.312,15138.0,0.29399168040957985
26,0.27,0.321,12862.0,0.29399168040957985
27,0.28,0.332,10517.0,0.29399168040957985
28,0.29,0.345,8315.0,0.29399168040957985
29,0.3,0.356,6395.0,0.29399168040957985
30,0.31,0.368,5035.0,0.29399168040957985
31,0.32,0.374,3997.0,0.29399168040957985
32,0.33,0.384,3140.0,0.29399168040957985
33,0.34,0.385,2534.0,0.29399168040957985
34,0.35,0.383,2145.0,0.29399168040957985
35,0.36,0.404,1814.0,0.29399168040957985
36,0.37,0.414,1450.0,0.29399168040957985
37,0.38,0.418,1167.0,0.29399168040957985
38,0.39,0.43,930.0,0.29399168040957985
39,0.4,0.458,730.0,0.29399168040957985
40,0.41,0.483,606.0,0.29399168040957985
41,0.42,0.489,497.0,0.29399168040957985
42,0.43,0.505,390.0,0.29399168040957985
43,0.44,0.508,309.0,0.29399168040957985
44,0.45,0.517,242.0,0.29399168040957985
45,0.46,0.529,204.0,0.29399168040957985
46,0.47,0.512,172.0,0.29399168040957985
47,0.48,0.536,125.0,0.29399168040957985
48,0.49,0.552,96.0,0.29399168040957985
49,0.5,0.556,63.0,0.29399168040957985
50,0.51,0.64,25.0,0.29399168040957985
51,0.52,0.5,4.0,0.29399168040957985
