,P(p)>,Success rate,Quantity,no_outcome
0,0.01,0.589,18105.0,0.7422038111019056
1,0.02,0.589,18105.0,0.7422038111019056
2,0.03,0.589,18105.0,0.7422038111019056
3,0.04,0.589,18105.0,0.7422038111019056
4,0.05,0.589,18105.0,0.7422038111019056
5,0.06,0.589,18105.0,0.7422038111019056
6,0.07,0.589,18105.0,0.7422038111019056
7,0.08,0.589,18105.0,0.7422038111019056
8,0.09,0.589,18105.0,0.7422038111019056
9,0.1,0.589,18105.0,0.7422038111019056
10,0.11,0.589,18105.0,0.7422038111019056
11,0.12,0.589,18105.0,0.7422038111019056
12,0.13,0.589,18105.0,0.7422038111019056
13,0.14,0.589,18105.0,0.7422038111019056
14,0.15,0.589,18105.0,0.7422038111019056
15,0.16,0.589,18105.0,0.7422038111019056
16,0.17,0.589,18105.0,0.7422038111019056
17,0.18,0.589,18105.0,0.7422038111019056
18,0.19,0.589,18105.0,0.7422038111019056
19,0.2,0.589,18105.0,0.7422038111019056
20,0.21,0.589,18105.0,0.7422038111019056
21,0.22,0.589,18105.0,0.7422038111019056
22,0.23,0.589,18105.0,0.7422038111019056
23,0.24,0.589,18105.0,0.7422038111019056
24,0.25,0.589,18105.0,0.7422038111019056
25,0.26,0.589,18105.0,0.7422038111019056
26,0.27,0.589,18105.0,0.7422038111019056
27,0.28,0.589,18105.0,0.7422038111019056
28,0.29,0.589,18105.0,0.7422038111019056
29,0.3,0.589,18105.0,0.7422038111019056
30,0.31,0.589,18105.0,0.7422038111019056
31,0.32,0.589,18105.0,0.7422038111019056
32,0.33,0.589,18105.0,0.7422038111019056
33,0.34,0.589,18105.0,0.7422038111019056
34,0.35,0.589,18105.0,0.7422038111019056
35,0.36,0.589,18105.0,0.7422038111019056
36,0.37,0.589,18105.0,0.7422038111019056
37,0.38,0.589,18105.0,0.7422038111019056
38,0.39,0.589,18105.0,0.7422038111019056
39,0.4,0.589,18105.0,0.7422038111019056
40,0.41,0.589,18102.0,0.7422038111019056
41,0.42,0.59,18083.0,0.7422038111019056
42,0.43,0.59,18011.0,0.7422038111019056
43,0.44,0.591,17919.0,0.7422038111019056
44,0.45,0.592,17839.0,0.7422038111019056
45,0.46,0.593,17737.0,0.7422038111019056
46,0.47,0.594,17612.0,0.7422038111019056
47,0.48,0.595,17401.0,0.7422038111019056
48,0.49,0.597,17114.0,0.7422038111019056
49,0.5,0.599,16781.0,0.7422038111019056
50,0.51,0.602,16263.0,0.7422038111019056
51,0.52,0.606,15603.0,0.7422038111019056
52,0.53,0.611,14822.0,0.7422038111019056
53,0.54,0.617,13946.0,0.7422038111019056
54,0.55,0.623,12999.0,0.7422038111019056
55,0.56,0.629,11951.0,0.7422038111019056
56,0.57,0.635,10975.0,0.7422038111019056
57,0.58,0.643,9938.0,0.7422038111019056
58,0.59,0.65,8872.0,0.7422038111019056
59,0.6,0.658,7853.0,0.7422038111019056
60,0.61,0.667,6809.0,0.7422038111019056
61,0.62,0.676,5838.0,0.7422038111019056
62,0.63,0.69,4951.0,0.7422038111019056
63,0.64,0.704,4078.0,0.7422038111019056
64,0.65,0.712,3353.0,0.7422038111019056
65,0.66,0.726,2676.0,0.7422038111019056
66,0.67,0.747,2091.0,0.7422038111019056
67,0.68,0.753,1526.0,0.7422038111019056
68,0.69,0.765,1078.0,0.7422038111019056
69,0.7,0.786,715.0,0.7422038111019056
70,0.71,0.814,469.0,0.7422038111019056
71,0.72,0.818,292.0,0.7422038111019056
72,0.73,0.833,192.0,0.7422038111019056
73,0.74,0.848,125.0,0.7422038111019056
74,0.75,0.838,68.0,0.7422038111019056
75,0.76,0.815,27.0,0.7422038111019056
76,0.77,1.0,4.0,0.7422038111019056
