,P(p)>,Success rate,Quantity,no_outcome
0,0.01,0.552,15297.0,1.0620660800439314
1,0.02,0.552,15297.0,1.0620660800439314
2,0.03,0.552,15297.0,1.0620660800439314
3,0.04,0.552,15297.0,1.0620660800439314
4,0.05,0.552,15297.0,1.0620660800439314
5,0.06,0.552,15297.0,1.0620660800439314
6,0.07,0.552,15297.0,1.0620660800439314
7,0.08,0.552,15297.0,1.0620660800439314
8,0.09,0.552,15297.0,1.0620660800439314
9,0.1,0.552,15297.0,1.0620660800439314
10,0.11,0.552,15297.0,1.0620660800439314
11,0.12,0.552,15297.0,1.0620660800439314
12,0.13,0.552,15297.0,1.0620660800439314
13,0.14,0.552,15297.0,1.0620660800439314
14,0.15,0.552,15297.0,1.0620660800439314
15,0.16,0.552,15297.0,1.0620660800439314
16,0.17,0.552,15297.0,1.0620660800439314
17,0.18,0.552,15297.0,1.0620660800439314
18,0.19,0.552,15297.0,1.0620660800439314
19,0.2,0.552,15297.0,1.0620660800439314
20,0.21,0.552,15297.0,1.0620660800439314
21,0.22,0.552,15297.0,1.0620660800439314
22,0.23,0.552,15297.0,1.0620660800439314
23,0.24,0.552,15297.0,1.0620660800439314
24,0.25,0.552,15297.0,1.0620660800439314
25,0.26,0.552,15297.0,1.0620660800439314
26,0.27,0.552,15297.0,1.0620660800439314
27,0.28,0.552,15297.0,1.0620660800439314
28,0.29,0.552,15297.0,1.0620660800439314
29,0.3,0.552,15297.0,1.0620660800439314
30,0.31,0.552,15297.0,1.0620660800439314
31,0.32,0.552,15297.0,1.0620660800439314
32,0.33,0.552,15297.0,1.0620660800439314
33,0.34,0.552,15297.0,1.0620660800439314
34,0.35,0.552,15294.0,1.0620660800439314
35,0.36,0.553,15256.0,1.0620660800439314
36,0.37,0.554,15199.0,1.0620660800439314
37,0.38,0.554,15158.0,1.0620660800439314
38,0.39,0.555,15126.0,1.0620660800439314
39,0.4,0.556,15071.0,1.0620660800439314
40,0.41,0.558,14971.0,1.0620660800439314
41,0.42,0.56,14864.0,1.0620660800439314
42,0.43,0.561,14701.0,1.0620660800439314
43,0.44,0.564,14508.0,1.0620660800439314
44,0.45,0.565,14295.0,1.0620660800439314
45,0.46,0.567,14008.0,1.0620660800439314
46,0.47,0.57,13588.0,1.0620660800439314
47,0.48,0.574,12968.0,1.0620660800439314
48,0.49,0.58,12241.0,1.0620660800439314
49,0.5,0.586,11420.0,1.0620660800439314
50,0.51,0.592,10642.0,1.0620660800439314
51,0.52,0.598,9853.0,1.0620660800439314
52,0.53,0.605,9000.0,1.0620660800439314
53,0.54,0.612,8118.0,1.0620660800439314
54,0.55,0.618,7239.0,1.0620660800439314
55,0.56,0.631,6483.0,1.0620660800439314
56,0.57,0.64,5770.0,1.0620660800439314
57,0.58,0.647,5149.0,1.0620660800439314
58,0.59,0.657,4568.0,1.0620660800439314
59,0.6,0.665,4051.0,1.0620660800439314
60,0.61,0.678,3596.0,1.0620660800439314
61,0.62,0.688,3074.0,1.0620660800439314
62,0.63,0.694,2591.0,1.0620660800439314
63,0.64,0.708,2071.0,1.0620660800439314
64,0.65,0.708,1632.0,1.0620660800439314
65,0.66,0.716,1244.0,1.0620660800439314
66,0.67,0.742,949.0,1.0620660800439314
67,0.68,0.747,723.0,1.0620660800439314
68,0.69,0.759,543.0,1.0620660800439314
69,0.7,0.764,419.0,1.0620660800439314
70,0.71,0.774,279.0,1.0620660800439314
71,0.72,0.778,171.0,1.0620660800439314
72,0.73,0.776,98.0,1.0620660800439314
73,0.74,0.755,53.0,1.0620660800439314
74,0.75,0.69,29.0,1.0620660800439314
75,0.76,0.7,10.0,1.0620660800439314
76,0.77,1.0,1.0,1.0620660800439314
