,P(p)>,Success rate,Quantity,no_outcome
0,0.01,0.232,26269.0,0.20076288220246072
1,0.02,0.232,26269.0,0.20076288220246072
2,0.03,0.232,26269.0,0.20076288220246072
3,0.04,0.232,26269.0,0.20076288220246072
4,0.05,0.232,26269.0,0.20076288220246072
5,0.06,0.232,26269.0,0.20076288220246072
6,0.07,0.232,26269.0,0.20076288220246072
7,0.08,0.232,26269.0,0.20076288220246072
8,0.09,0.232,26269.0,0.20076288220246072
9,0.1,0.232,26269.0,0.20076288220246072
10,0.11,0.232,26269.0,0.20076288220246072
11,0.12,0.232,26269.0,0.20076288220246072
12,0.13,0.232,26249.0,0.20076288220246072
13,0.14,0.233,26172.0,0.20076288220246072
14,0.15,0.233,26052.0,0.20076288220246072
15,0.16,0.235,25726.0,0.20076288220246072
16,0.17,0.237,25019.0,0.20076288220246072
17,0.18,0.24,23974.0,0.20076288220246072
18,0.19,0.245,22429.0,0.20076288220246072
19,0.2,0.252,20196.0,0.20076288220246072
20,0.21,0.259,17336.0,0.20076288220246072
21,0.22,0.27,14587.0,0.20076288220246072
22,0.23,0.278,11911.0,0.20076288220246072
23,0.24,0.294,9145.0,0.20076288220246072
24,0.25,0.305,6735.0,0.20076288220246072
25,0.26,0.314,5002.0,0.20076288220246072
26,0.27,0.323,3954.0,0.20076288220246072
27,0.28,0.327,3269.0,0.20076288220246072
28,0.29,0.335,2732.0,0.20076288220246072
29,0.3,0.337,2254.0,0.20076288220246072
30,0.31,0.346,1840.0,0.20076288220246072
31,0.32,0.358,1431.0,0.20076288220246072
32,0.33,0.377,1127.0,0.20076288220246072
33,0.34,0.38,859.0,0.20076288220246072
34,0.35,0.386,658.0,0.20076288220246072
35,0.36,0.423,492.0,0.20076288220246072
36,0.37,0.443,377.0,0.20076288220246072
37,0.38,0.439,321.0,0.20076288220246072
38,0.39,0.444,279.0,0.20076288220246072
39,0.4,0.457,232.0,0.20076288220246072
40,0.41,0.457,173.0,0.20076288220246072
41,0.42,0.485,97.0,0.20076288220246072
42,0.43,0.515,33.0,0.20076288220246072
43,0.44,0.5,4.0,0.20076288220246072
