,P(p)>,Success rate,Quantity,no_outcome
0,0.01,0.621,17357.0,0.8173469152589247
1,0.02,0.621,17357.0,0.8173469152589247
2,0.03,0.621,17357.0,0.8173469152589247
3,0.04,0.621,17357.0,0.8173469152589247
4,0.05,0.621,17357.0,0.8173469152589247
5,0.06,0.621,17357.0,0.8173469152589247
6,0.07,0.621,17357.0,0.8173469152589247
7,0.08,0.621,17357.0,0.8173469152589247
8,0.09,0.621,17357.0,0.8173469152589247
9,0.1,0.621,17357.0,0.8173469152589247
10,0.11,0.621,17357.0,0.8173469152589247
11,0.12,0.621,17357.0,0.8173469152589247
12,0.13,0.621,17357.0,0.8173469152589247
13,0.14,0.621,17357.0,0.8173469152589247
14,0.15,0.621,17357.0,0.8173469152589247
15,0.16,0.621,17357.0,0.8173469152589247
16,0.17,0.621,17357.0,0.8173469152589247
17,0.18,0.621,17357.0,0.8173469152589247
18,0.19,0.621,17357.0,0.8173469152589247
19,0.2,0.621,17357.0,0.8173469152589247
20,0.21,0.621,17357.0,0.8173469152589247
21,0.22,0.621,17357.0,0.8173469152589247
22,0.23,0.621,17357.0,0.8173469152589247
23,0.24,0.621,17357.0,0.8173469152589247
24,0.25,0.621,17357.0,0.8173469152589247
25,0.26,0.621,17357.0,0.8173469152589247
26,0.27,0.621,17357.0,0.8173469152589247
27,0.28,0.621,17357.0,0.8173469152589247
28,0.29,0.621,17357.0,0.8173469152589247
29,0.3,0.621,17357.0,0.8173469152589247
30,0.31,0.621,17357.0,0.8173469152589247
31,0.32,0.621,17357.0,0.8173469152589247
32,0.33,0.621,17357.0,0.8173469152589247
33,0.34,0.621,17357.0,0.8173469152589247
34,0.35,0.621,17357.0,0.8173469152589247
35,0.36,0.621,17357.0,0.8173469152589247
36,0.37,0.621,17357.0,0.8173469152589247
37,0.38,0.621,17357.0,0.8173469152589247
38,0.39,0.621,17357.0,0.8173469152589247
39,0.4,0.621,17357.0,0.8173469152589247
40,0.41,0.621,17357.0,0.8173469152589247
41,0.42,0.621,17357.0,0.8173469152589247
42,0.43,0.621,17354.0,0.8173469152589247
43,0.44,0.621,17321.0,0.8173469152589247
44,0.45,0.622,17243.0,0.8173469152589247
45,0.46,0.623,17159.0,0.8173469152589247
46,0.47,0.624,17076.0,0.8173469152589247
47,0.48,0.625,16976.0,0.8173469152589247
48,0.49,0.625,16846.0,0.8173469152589247
49,0.5,0.626,16680.0,0.8173469152589247
50,0.51,0.628,16498.0,0.8173469152589247
51,0.52,0.63,16245.0,0.8173469152589247
52,0.53,0.632,15956.0,0.8173469152589247
53,0.54,0.636,15499.0,0.8173469152589247
54,0.55,0.639,14881.0,0.8173469152589247
55,0.56,0.644,14193.0,0.8173469152589247
56,0.57,0.65,13408.0,0.8173469152589247
57,0.58,0.659,12466.0,0.8173469152589247
58,0.59,0.666,11395.0,0.8173469152589247
59,0.6,0.675,10291.0,0.8173469152589247
60,0.61,0.681,9306.0,0.8173469152589247
61,0.62,0.686,8405.0,0.8173469152589247
62,0.63,0.693,7555.0,0.8173469152589247
63,0.64,0.7,6786.0,0.8173469152589247
64,0.65,0.709,6006.0,0.8173469152589247
65,0.66,0.725,5223.0,0.8173469152589247
66,0.67,0.73,4458.0,0.8173469152589247
67,0.68,0.735,3609.0,0.8173469152589247
68,0.69,0.744,2867.0,0.8173469152589247
69,0.7,0.763,2142.0,0.8173469152589247
70,0.71,0.768,1595.0,0.8173469152589247
71,0.72,0.777,1155.0,0.8173469152589247
72,0.73,0.793,797.0,0.8173469152589247
73,0.74,0.817,514.0,0.8173469152589247
74,0.75,0.837,306.0,0.8173469152589247
75,0.76,0.847,170.0,0.8173469152589247
76,0.77,0.869,84.0,0.8173469152589247
77,0.78,0.966,29.0,0.8173469152589247
78,0.79,0.889,9.0,0.8173469152589247
79,0.8,1.0,2.0,0.8173469152589247
